alpha,rho,N,Z,tau,reference_mode_amplitude,reference_max_intensity,open_field_error,corrected_field_error,open_intensity_error,corrected_intensity_error,reference_power_rel,open_power_rel,panel,g_theory,g_error,g_ratio,r2,n_points,scaled_error
0.8,0.3,512,31.9,9.566990435677209,0.0051151014749098,1.01437822871553,0.0001950366086039,3.490302158867705e-06,0.000268421869375,2.911096113974593e-07,-1.7763568393993622e-15,-3.774758283723645e-15,open_errors,,,,,,
0.8,0.3,512,32.0,9.596981001306288,0.0052708247047008,1.0148188996015954,0.0002009397453268,3.618995953217479e-06,0.0002774613832106,2.8600032655816015e-07,-2.2204460492492028e-15,-3.774758283723645e-15,open_errors,,,,,,
0.8,0.3,512,32.1,9.62697156693537,0.0054312884212368,1.0152731686154697,0.0002070235612365,3.754040612168757e-06,0.0002868026307481,2.818464572318609e-07,-2.2204460492492028e-15,-3.9968028886485646e-15,open_errors,,,,,,
0.8,0.3,512,32.2,9.656962132564454,0.0055966369027669,1.0157414610902524,0.0002132936477668,3.895809771647797e-06,0.0002964556162719,2.795261271656681e-07,-2.2204460492492028e-15,-3.9968028886485646e-15,open_errors,,,,,,
0.8,0.3,512,32.3,9.686952698193531,0.0057670188158296,1.016224216017898,0.0002197557711404,4.044700756667872e-06,0.0003064306744541,2.8014748109307785e-07,-2.2204460492492028e-15,-4.218847493573485e-15,open_errors,,,,,,
0.8,0.3,512,32.4,9.716943263822616,0.0059425873484545,1.0167218865097525,0.0002264158778807,4.201136093416893e-06,0.0003167384812783,2.85005684258155e-07,-2.2204460492492028e-15,-4.218847493573485e-15,open_errors,,,,,,
0.8,0.3,512,32.5,9.7469338294517,0.0061235003473818,1.017234940273944,0.0002332801004975,4.365565113949331e-06,0.0003273900653293,2.954703217278724e-07,-2.6645352590990437e-15,-4.4408920984984055e-15,open_errors,,,,,,
0.8,0.3,512,32.6,9.776924395080782,0.0063099204594191,1.0177638601103371,0.0002403547633539,4.538465658898415e-06,0.0003383968194613,3.128186263107799e-07,-2.6645352590990437e-15,-4.4408920984984055e-15,open_errors,,,,,,
0.8,0.3,512,32.7,9.806914960709864,0.0065020152770556,1.0183091444237742,0.0002476463887196,4.720345884000567e-06,0.0003497705128584,3.3807617216855215e-07,-2.6645352590990437e-15,-4.4408920984984055e-15,open_errors,,,,,,
0.8,0.3,512,32.8,9.836905526338944,0.0066999574884611,1.0188713077563658,0.0002551617030165,4.911746176618702e-06,0.0003615233035017,3.719392282896812e-07,-2.886579864023964e-15,-4.6629367034233256e-15,open_errors,,,,,,
0.8,0.3,512,32.9,9.866896091968028,0.0069039250319978,1.0194508813396408,0.0002629076432637,5.113241188773164e-06,0.0003736677510556,4.1480608190732043e-07,-3.108624468948884e-15,-4.884981308348247e-15,open_errors,,,,,,
0.8,0.3,512,33.0,9.89688665759711,0.0071141012553769,1.0200484136673944,0.0002708913637267,5.325441993731792e-06,0.0003862168301899,4.66880336539481e-07,-3.3306690738738043e-15,-4.884981308348247e-15,open_errors,,,,,,
0.8,0.3,512,33.1,9.926877223226192,0.007330675079597,1.020664471090105,0.0002791202427794,5.548998373563774e-06,0.0003991839443533,5.282860103723605e-07,-3.5527136787987244e-15,-5.329070518198087e-15,open_errors,,,,,,
0.8,0.3,512,33.2,9.956867788855275,0.0075538411678021,1.0212996384318662,0.0002876018899835,5.784601245590853e-06,0.0004125829400141,5.99155385641212e-07,-3.5527136787987244e-15,-5.329070518198087e-15,open_errors,,,,,,
0.8,0.3,512,33.3,9.986858354484356,0.0077838000992042,1.021954519630785,0.0002963441533947,6.032985236271271e-06,0.000426428121383,6.796808161951408e-07,-3.5527136787987244e-15,-5.329070518198087e-15,open_errors,,,,,,
0.8,0.3,512,33.4,10.016848920113436,0.0080207585482158,1.0226297384038847,0.0003053551271014,6.294931411481374e-06,0.0004407342656401,7.701384848951897e-07,-3.9968028886485646e-15,-5.773159728047928e-15,open_errors,,,,,,
0.8,0.3,512,33.5,10.04683948574252,0.0082649294689439,1.0233259389375706,0.000314643159004,6.571270172878866e-06,0.0004555166386801,8.708954194768802e-07,-4.4408920984984055e-15,-5.995204332972848e-15,open_errors,,,,,,
0.8,0.3,512,33.6,10.076830051371603,0.0085165322852006,1.0240437866047951,0.0003242168588426,6.862884330596974e-06,0.0004707910113973,9.82408441228958e-07,-4.4408920984984055e-15,-6.217248937897768e-15,open_errors,,,,,,
0.8,0.3,512,33.7,10.106820617000686,0.0087757930861862,1.0247839687101017,0.0003340851064817,7.170712363280495e-06,0.0004865736765292,1.105220223084498e-06,-4.884981308348247e-15,-6.217248937897768e-15,open_errors,,,,,,
0.8,0.3,512,33.8,10.136811182629764,0.0090429448280108,1.025547195263791,0.0003442570604592,7.495751877124689e-06,0.0005028814660805,1.2399550824329225e-06,-5.107025913273167e-15,-6.661338147747609e-15,open_errors,,,,,,
0.8,0.3,512,33.9,10.166801748258848,0.009318227541217,1.026334199786527,0.0003547421668095,7.839063276311305e-06,0.0005197317693478,1.3873156373301272e-06,-5.107025913273167e-15,-6.661338147747609e-15,open_errors,,,,,,
0.8,0.3,512,34.0,10.196792313887933,0.0096018885444773,1.027145740145757,0.0003655501681695,8.201773658285485e-06,0.0005371425515707,1.5480806887439142e-06,-5.329070518198087e-15,-7.105427357597449e-15,open_errors,,,,,,
0.8,0.3,512,34.1,10.226782879517014,0.0098941826646372,1.0279825994253935,0.0003766911131756,8.585080947859037e-06,0.0005551323732275,1.7231043483511769e-06,-5.773159728047928e-15,-7.327471962522371e-15,open_errors,,,,,,
0.8,0.3,512,34.2,10.256773445146097,0.0101953724632857,1.0288455868302913,0.0003881753661635,8.990258285296383e-06,0.0005737204100084,1.9133162976998835e-06,-6.217248937897768e-15,-7.549516567447289e-15,open_errors,,,,,,
0.8,0.3,512,34.300000000000004,10.286764010775178,0.0105057284700325,1.0297355386271312,0.0004000136171793,9.418658684400164e-06,0.0005929264734844,2.119723033360827e-06,-6.661338147747609e-15,-7.99360577729713e-15,open_errors,,,,,,
0.8,0.3,512,34.4,10.31675457640426,0.01082552942268,1.030653319123396,0.0004122168923121,9.871719977645788e-06,0.0006127710325036,2.3434099618126683e-06,-6.883382752672529e-15,-8.437694987146971e-15,open_errors,,,,,,
0.8,0.3,512,34.5,10.346745142033342,0.0111550625144804,1.031599821686249,0.0004247965643609,1.0350970066595432e-05,0.0006332752353444,2.585544230858313e-06,-7.327471962522371e-15,-8.65973959207189e-15,open_errors,,,,,,
0.8,0.3,512,34.6,10.376735707662425,0.0114946236486706,1.0325759698031702,0.0004377643638435,1.085803249677378e-05,0.0006544609326506,2.847378210558797e-06,-7.549516567447289e-15,-8.881784196996811e-15,open_errors,,,,,,
0.8,0.3,512,34.7,10.406726273291508,0.0118445177004856,1.0335827181863717,0.0004511323903635,1.1394632377724075e-05,0.000676350701186,3.130253561352371e-06,-8.21565038222205e-15,-9.547918011771572e-15,open_errors,,,,,,
0.8,0.3,512,34.800000000000004,10.436716838920589,0.0122050587868495,1.034621053923068,0.0004649131243432,1.1962602669882424e-05,0.0006989678684372,3.4356058431211675e-06,-8.437694987146971e-15,-9.769962616696491e-15,open_errors,,,,,,
0.8,0.3,512,34.9,10.46670740454967,0.0125765705439523,1.0356919976738397,0.0004791194391379,1.256389086165556e-05,0.0007223365381023,3.764969640217647e-06,-9.103828801921732e-15,-1.0214051826546332e-14,open_errors,,,,,,
0.8,0.3,512,35.0,10.496697970178753,0.0129593864129199,1.0367966049214052,0.000493764613543,1.3200566061153963e-05,0.0007464816164991,4.1199841842524765e-06,-9.769962616696491e-15,-1.0880185641321094e-14,open_errors,,,,,,
0.8,0.3,512,35.1,10.526688535807835,0.0133538499337916,1.0379359672723114,0.0005088623447088,1.3874826528987984e-05,0.0007714288399354,4.502399470658246e-06,-1.0214051826546332e-14,-1.1324274851170934e-14,open_errors,,,,,,
0.8,0.3,512,35.2,10.556679101436918,0.0137603150480201,1.039111213814124,0.0005244267614758,1.4589007679729467e-05,0.0007972048030783,4.914082872312071e-06,-1.1102230246246012e-14,-1.1768364061020774e-14,open_errors,,,,,,
0.8,0.3,512,35.300000000000004,10.586669667066,0.0141791464097133,1.0403235125309007,0.0005404724381466,1.5345590581754646e-05,0.0008238369883674,5.3570262582690285e-06,-1.1546319456095855e-14,-1.2434497875795535e-14,open_errors,,,,,,
0.8,0.3,512,35.4,10.61666023269508,0.0146107197058407,1.0415740717798805,0.0005570144087083,1.614721098675989e-05,0.0008513537965175,5.833353633294468e-06,-1.2212453270870616e-14,-1.2878587085645376e-14,open_errors,,,,,,
0.8,0.3,512,35.5,10.646650798324163,0.015055421985628,1.0428641418324642,0.0005740681815232,1.6996668922297105e-05,0.0008797845781569,6.345329318661357e-06,-1.2878587085645376e-14,-1.3766765505345058e-14,open_errors,,,,,,
0.8,0.3,512,35.6,10.676641363953246,0.0155136519993678,1.0441950164827845,0.0005916497545028,1.789693888274245e-05,0.0009091596666534,6.895366696531831e-06,-1.3766765505345058e-14,-1.4210854715194898e-14,open_errors,,,,,,
0.8,0.3,512,35.7,10.70663192958233,0.0159858205468739,1.04556803472733,0.0006097756307841,1.8851180656263545e-05,0.0009395104121817,7.486037546479816e-06,-1.4654943925044743e-14,-1.5099033134894578e-14,open_errors,,,,,,
0.8,0.3,512,35.800000000000004,10.73662249521141,0.0164723508358114,1.0469845825193005,0.0006284628349257,1.9862750827761412e-05,0.0009708692170865,8.120082005069875e-06,-1.5543122344744423e-14,-1.598721155459426e-14,open_errors,,,,,,
0.8,0.3,512,35.9,10.766613060840491,0.0169736788501316,1.0484460946016003,0.0006477289296429,2.0935215000158876e-05,0.0010032695726056,8.800419183862247e-06,-1.64313007644441e-14,-1.64313007644441e-14,open_errors,,,,,,
0.8,0.3,512,36.0,10.796603626469574,0.0174902537288459,1.0499540564226015,0.0006675920331025,2.207236077914368e-05,0.0010367460970122,9.530158481824473e-06,-1.731947918414378e-14,-1.75415237890687e-14,open_errors,,,,,,
0.8,0.3,512,36.1,10.826594192098655,0.0180225381553681,1.0515100061390652,0.0006880708367982,2.3278211569148268e-05,0.0010713345752477,1.0312611635315172e-05,-1.8207657603843464e-14,-1.842970220876838e-14,open_errors,,,,,,
0.8,0.3,512,36.2,10.85658475772774,0.018571008757658,1.053115536710886,0.0007091846240278,2.455704123153899e-05,0.0011070720001149,1.115130554938616e-05,-1.9539925233392983e-14,-1.9317880628468065e-14,open_errors,,,,,,
0.8,0.3,512,36.3,10.88657532335682,0.0191361565193944,1.0547722980925978,0.0007309532889976,2.5913389658967077e-05,0.0011439966151094,1.2049995957310333e-05,-2.0428103653092663e-14,-2.0428103653092663e-14,open_errors,,,,,,
0.8,0.3,512,36.4,10.916565888985902,0.0197184872024039,1.0564819995269,0.0007533973565765,2.7352079323359687e-05,0.00118214795897,1.3012681962322076e-05,-2.1760371282642188e-14,-2.1538326677717267e-14,open_errors,,,,,,
0.8,0.3,512,36.5,10.946556454614983,0.0203185217805707,1.0582464119457902,0.0007765380027269,2.8878232858564987e-05,0.0012215669120353,1.4043621514923177e-05,-2.3092638912191713e-14,-2.2648549702341872e-14,open_errors,,,,,,
0.8,0.3,512,36.6,10.976547020244068,0.0209367968854446,1.060067370485244,0.0008003970756396,3.04972917425434e-05,0.0012622957444996,1.5147347885002966e-05,-2.4424906541741232e-14,-2.398081733189139e-14,open_errors,,,,,,
0.8,0.3,512,36.7,11.00653758587315,0.0215738652637607,1.0619467771197515,0.000824997117601,3.2215036148090966e-05,0.0013043781666673,1.6328687194758353e-05,-2.5979218776215672e-14,-2.5091040356515992e-14,open_errors,,,,,,
0.8,0.3,512,36.8,11.036528151502232,0.0222302962470778,1.0638866034234442,0.0008503613876239,3.403760603543347e-05,0.0013478593813103,1.7592777076415276e-05,-2.7533531010690115e-14,-2.6645352590990435e-14,open_errors,,,,,,
0.8,0.3,512,36.9,11.066518717131313,0.0229066762337314,1.0658888934649684,0.0008765138848738,3.597152356461179e-05,0.0013927861382427,1.8945086531414266e-05,-2.9087843245164555e-14,-2.7977620220539957e-14,open_errors,,,,,,
0.8,0.3,512,37.0,11.096509282760396,0.0236036091832907,1.0679557668437314,0.0009034793729256,3.8023716910663353e-05,0.0014392067912358,2.0391437065516288e-05,-3.1086244689488846e-14,-2.9531932455014396e-14,open_errors,,,,,,
0.8,0.3,512,37.1,11.12649984838948,0.0243217171236916,1.0700894218756576,0.0009312834048863,4.020154556974932e-05,0.0014871713573991,2.193802518510625e-05,-3.3084646133813124e-14,-3.1086244689488846e-14,open_errors,,,,,,
0.8,0.3,512,37.2,11.15649041401856,0.0250616406712095,1.0722921389371056,0.0009599523494242,4.251282725009284e-05,0.0015367315791711,2.359144634230696e-05,-3.50830475781374e-14,-3.28626015288882e-14,open_errors,,,,,,
0.8,0.3,512,37.3,11.186480979647644,0.0258240395634144,1.0745662839762198,0.0009895134177441,4.496586644748409e-05,0.0015879409890659,2.5358720425025676e-05,-3.7081449022461693e-14,-3.463895836828756e-14,open_errors,,,,,,
0.8,0.3,512,37.4,11.216471545276724,0.0266095932052337,1.076914312201572,0.001019994691555,4.756948481161729e-05,0.0016408549773407,2.7247318891521013e-05,-3.9301895071710896e-14,-3.685940441753676e-14,open_errors,,,,,,
0.8,0.3,512,37.5,11.246462110905806,0.027419001228226,1.0793387719586394,0.0010514251520754,5.0333053416242974e-05,0.0016955308627514,2.92651936614055e-05,-4.1744385725885016e-14,-3.8635761256936136e-14,open_errors,,,,,,
0.8,0.3,512,37.6,11.27645267653489,0.0282529840631442,1.0818423088053903,0.0010838347101287,5.326652705341887e-05,0.0017520279665881,3.142080787575668e-05,-4.4186876380059136e-14,-4.1078251911110256e-14,open_errors,,,,,,
0.8,0.3,512,37.7,11.306443242163972,0.0291122835258374,1.084427669799015,0.0011172542373832,5.638048067995249e-05,0.0018104076901878,3.372316865470923e-05,-4.7073456244083104e-14,-4.329869796035945e-14,open_errors,,,,,,
0.8,0.3,512,37.8,11.336433807793052,0.0299976634165077,1.08709770800669,0.0011517155987934,5.968614815227601e-05,0.00187073359614,3.618186198239516e-05,-4.973799150318214e-14,-4.5741188614533585e-14,open_errors,,,,,,
0.8,0.3,512,37.9,11.366424373422134,0.0309099101323034,1.089855387254161,0.0011872516863079,6.319546339495317e-05,0.0019330714934215,3.880708986475617e-05,-5.2846615972131034e-14,-4.862776847855755e-14,open_errors,,,,,,
0.8,0.3,512,38.0,11.396414939051215,0.0318498332931876,1.0927037871269067,0.0012238964539106,6.692110415733982e-05,0.0019974895267088,4.160970991199512e-05,-5.5955240441079913e-14,-5.15143483425815e-14,open_errors,,,,,,
0.8,0.3,512,38.1,11.4264055046803,0.0328182663809729,1.0956461082397086,0.0012616849540696,7.087653852316938e-05,0.0020640582701427,4.460127751126155e-05,-5.950795411987864e-14,-5.440092820660548e-14,open_errors,,,,,,
0.8,0.3,512,38.2,11.45639607030938,0.0338160673913642,1.0986856777915752,0.001300653375672,7.507607434830278e-05,0.0021328508258375,4.779409076250944e-05,-6.306066779867736e-14,-5.750955267555437e-14,open_errors,,,,,,
0.8,0.3,512,38.3,11.486386635938464,0.0348441194987885,1.10182595542422,0.001340839083532,7.953491181369347e-05,0.0022039429274558,5.1201238372698174e-05,-6.705747068732593e-14,-6.084022174942816e-14,open_errors,,,,,,
0.8,0.3,512,38.4,11.516377201567543,0.035903331733729,1.1050705394036058,0.0013822806595664,8.426919929268139e-05,0.0022774130491912,5.4836650703364605e-05,-7.10542735759745e-14,-6.439293542822688e-14,open_errors,,,,,,
0.8,0.3,512,38.5,11.546367767196628,0.0369946396722033,1.1084231731455343,0.0014250179457369,8.929609274503083e-05,0.002353342520535,5.871515419722272e-05,-7.549516567447289e-14,-6.838973831687545e-14,open_errors,,,,,,
0.8,0.3,512,38.6,11.576358332825713,0.0381190061369464,1.111887752107794,0.0014690920888741,9.463381886398394e-05,0.0024318156472319,6.285252941277466e-05,-8.038014698282116e-14,-7.238654120552402e-14,open_errors,,,,,,
0.8,0.3,512,38.7,11.606348898454792,0.0392774219097653,1.115468331073105,0.0015145455875,0.000100301742218,0.002512919838864,6.72655729224042e-05,-8.52651282911694e-14,-7.682743330402241e-14,open_errors,,,,,,
0.8,0.3,512,38.8,11.636339464083877,0.0404709064544312,1.1191691318489136,0.0015614223407853,0.0001063204366448,0.0025967457435444,7.197216334315002e-05,-9.059419880936749e-14,-8.126832540252083e-14,open_errors,,,,,,
0.8,0.3,512,38.9,11.666330029712956,0.0417005086493608,1.1229945514120991,0.0016097676997843,0.000112711761172,0.0026833873902362,7.699133179437294e-05,-9.614531393249049e-14,-8.615330671086908e-14,open_errors,,,,,,
0.8,0.3,512,39.0,11.69632059534204,0.0429673075292113,1.1269491705288237,0.0016596285211071,0.0001194989407586,0.0027729423392652,8.23433370951248e-05,-1.0214051826546333e-13,-9.148237722906717e-14,open_errors,,,,,,
0.8,0.3,512,39.1,11.726311160971122,0.0442724130343745,1.1310377628821064,0.0017110532232042,0.0001267066521696,0.002865511841643,8.80497460421609e-05,-1.0880185641321095e-13,-9.681144774726525e-14,open_errors,,,,,,
0.8,0.3,512,39.2,11.756301726600205,0.0456169667671967,1.1352653047422847,0.0017640918454559,0.0001343611153197,0.0029612010078657,9.413351913428778e-05,-1.1546319456095857e-13,-1.0280665208023809e-13,open_errors,,,,,,
0.8,0.3,512,39.3,11.786292292229286,0.0470021427535796,1.1396369852182917,0.001818796110278,0.000142490190441,0.003060118986925,0.0001006191021393,-1.22568621918556e-13,-1.0880185641321095e-13,open_errors,,,,,,
0.8,0.3,512,39.4,11.816282857858369,0.0484291482084234,1.144158217130762,0.0018752194884779,0.0001511234814597,0.0031623791563244,0.00010753252393,-1.301181384860033e-13,-1.1546319456095857e-13,open_errors,,,,,,
0.8,0.3,512,39.5,11.84627342348745,0.0498992243031601,1.1488346485512733,0.0019334172681211,0.0001602924459874,0.0032680993239705,0.0001149015010514,-1.3833378886822536e-13,-1.22568621918556e-13,open_errors,,,,,,
0.8,0.3,512,39.6,11.876263989116532,0.0514136469333871,1.1536721750556578,0.0019934466271917,0.0001700305123661,0.0033774019428903,0.0001227555495213,-1.4721557306522217e-13,-1.301181384860033e-13,open_errors,,,,,,
0.8,0.3,512,39.7,11.906254554745614,0.0529737274843488,1.1586769527432934,0.002055366710368,0.0001803732042317,0.0034904143398104,0.0001311261044027,-1.5631940186714389e-13,-1.381117442633004e-13,open_errors,,,,,,
0.8,0.3,512,39.8,11.936245120374696,0.0545808135917237,1.1638554120786018,0.002119238710262,0.0001913582730988,0.0036072689587306,0.0001400466477386,-1.6608936448384037e-13,-1.4654943925044738e-13,open_errors,,,,,,
0.8,0.3,512,39.9,11.966235686003778,0.0562362898948469,1.1692142726157346,0.0021851259535179,0.0002030258395011,0.0037281036207367,0.0001495528454836,-1.7652546091531161e-13,-1.5543122344744422e-13,open_errors,,,,,,
0.8,0.3,512,40.0,11.99622625163286,0.0579415787791462,1.174760558672599,0.0022530939922043,0.0002154185432613,0.0038530618014052,0.000159682694125,-1.8762769116155765e-13,-1.652011860641407e-13,open_errors,,,,,,
0.8,0.3,512,40.1,12.026216817261943,0.0596981411041673,1.1805016160261013,0.0023232107009862,0.0002285817035068,0.0039822929272905,0.0001704766777454,-1.993960552225784e-13,-1.751931932857621e-13,open_errors,,,,,,
0.8,0.3,512,40.2,12.056207382891024,0.0615074769131269,1.1864451297066885,0.0023955463806216,0.0002425634890903,0.0041159526931234,0.000181977936343,-2.1205259770329885e-13,-1.8607337892708321e-13,open_errors,,,,,,
0.8,0.3,512,40.3,12.086197948520107,0.0633711261194452,1.1925991429771807,0.0024701738683886,0.0002574151001253,0.004254203401508,0.0001942324463009,-2.25597318603719e-13,-1.9761969838317906e-13,open_errors,,,,,,
0.8,0.3,512,40.4,12.116188514149188,0.0652906691651655,1.1989720775883823,0.0025471686561227,0.0002731909613943,0.0043972143270798,0.0002072892139728,-2.398081733189139e-13,-2.1005419625897458e-13,open_errors,,,,,,
0.8,0.3,512,40.5,12.146179079778271,0.0672677276455755,1.2055727554123044,0.0026266090166268,0.0002899489284514,0.0045451621072787,0.0002212004834443,-2.551292510587334e-13,-2.2293278334462e-13,open_errors,,,,,,
0.8,0.3,512,40.6,12.176169645407354,0.0693039648936745,1.2124104215629423,0.0027085761393073,0.0003077505072937,0.0046982311621016,0.0002360219596231,-2.713385072182526e-13,-2.369215934548899e-13,open_errors,,,,,,
0.8,0.3,512,40.7,12.206160211036435,0.0714010865173981,1.2194947691246791,0.0027931542759978,0.000326661088551,0.0048566141454407,0.0002518130479191,-2.886579864023964e-13,-2.517985819848596e-13,open_errors,,,,,,
0.8,0.3,512,40.8,12.236150776665518,0.0735608408816957,1.2268359656194767,0.0028804308980507,0.0003467501972107,0.0050205124308679,0.0002686371118915,-3.0730973321608965e-13,-2.67341704329604e-13,open_errors,,,,,,
0.8,0.3,512,40.9,12.2661413422946,0.0757850195266448,1.2344446813563643,0.0029704968659126,0.0003680917589749,0.0051901366350201,0.0002865617503755,-3.270717030544076e-13,-2.84217094303898e-13,open_errors,,,,,,
0.8,0.3,512,41.0,12.296131907923682,0.0780754575117862,1.24233211982033,0.0030634466125569,0.000390764384435,0.0053657071820551,0.0003056590957389,-3.48165940522275e-13,-3.019806626978916e-13,open_errors,,,,,,
0.8,0.3,512,41.1,12.326122473552765,0.0804340336757413,1.2505100502727948,0.003159378342322,0.0004148516723403,0.0055474549130143,0.000326006135084,-3.708144902246169e-13,-3.210764987214347e-13,open_errors,,,,,,
0.8,0.3,512,41.2,12.356113039181846,0.0828626707989357,1.2589908427526084,0.0032583942469073,0.0004404425333421,0.0057356217443121,0.0003476850563847,-3.9479530755650826e-13,-3.415046023745274e-13,open_errors,,,,,,
0.8,0.3,512,41.3,12.386103604810929,0.0853633356558696,1.267787505685028,0.0033606007405074,0.0004676315357053,0.0059304613800215,0.0003707836217461,-4.207745263327239e-13,-3.630429290522447e-13,open_errors,,,,,,
0.8,0.3,512,41.4,12.41609417044001,0.0879380389418457,1.276913726326807,0.0034661087163315,0.0004965192746045,0.0061322400831151,0.0003953955701913,-4.480860127384891e-13,-3.8613556796443643e-13,open_errors,,,,,,
0.8,0.3,512,41.5,12.446084736069093,0.0905888350573539,1.2863839142984863,0.0035750338270537,0.0005272127667559,0.0063412375113598,0.0004216210526258,-4.773959005885786e-13,-4.1078251911110254e-13,open_errors,,,,,,
0.8,0.3,512,41.6,12.476075301698176,0.093317821731414,1.296213248480559,0.003687496792086,0.0005598258722833,0.0065577476241867,0.0004495671018949,-5.089262344879173e-13,-4.369837824922431e-13,open_errors,,,,,,
0.8,0.3,512,41.7,12.506065867327257,0.0961271394630601,1.3064177275787472,0.0038036237349626,0.0005944797458833,0.0067820796675254,0.0004793481411523,-5.426770144365052e-13,-4.651834473177079e-13,open_errors,,,,,,
0.8,0.3,512,41.8,12.53605643295634,0.0990189707577879,1.317014224695519,0.0039235465545755,0.0006313033195311,0.0070145592443634,0.0005110865340961,-5.784261958294175e-13,-4.951594689825722e-13,open_errors,,,,,,
0.8,0.3,512,41.9,12.56604699858542,0.1019955391331555,1.3280205462806578,0.0040474033345254,0.0006704338191699,0.0072555294796407,0.0005449131809944,-6.170619570863534e-13,-5.26911847486836e-13,open_errors,,,,,,
0.8,0.3,512,42.0,12.596037564214503,0.1050591078647832,1.3394554958736893,0.0041753387954478,0.0007120173180444,0.0075053522890457,0.0005809681648424,-6.581402089974637e-13,-5.611067166452735e-13,open_errors,,,,,,
0.8,0.3,512,42.1,12.626028129843586,0.1082119784407162,1.3513389430957834,0.0043075047958652,0.0007562093295842,0.0077644097623486,0.0006194014524631,-7.022160630750603e-13,-5.975220318529606e-13,open_errors,,,,,,
0.8,0.3,512,42.2,12.656018695472667,0.1114564886884353,1.3636918983991668,0.0044440608879104,0.000803175443012,0.0080331056731223,0.0006603736558711,-7.492895193191434e-13,-6.366018823197464e-13,open_errors,,,,,,
0.8,0.3,512,42.3,12.68600926110175,0.1147950105346875,1.3765365941387322,0.004585174935176,0.0008530920051511,0.0083118671280452,0.000704056859812,-7.998046669395628e-13,-6.781242234407065e-13,open_errors,,,,,,
0.8,0.3,512,42.4,12.715999826730831,0.1182299473536966,1.3898965725944106,0.0047310238010053,0.0009061468522434,0.0086011463705172,0.000750635522033,-8.542055951461683e-13,-7.225331444256906e-13,open_errors,,,,,,
0.8,0.3,512,42.5,12.745990392359914,0.1217637308541426,1.403796781644972,0.0048817941167525,0.0009625400959582,0.0089014227550426,0.0008003074535709,-9.123812816364974e-13,-7.700506898796237e-13,open_errors,,,,,,
0.8,0.3,512,42.6,12.775980957988995,0.1253988174494897,1.4182636788753678,0.0050376831409478,0.0010224849681936,0.0092132049107788,0.0008532848871617,-9.746647933179376e-13,-8.210099267098927e-13,open_errors,,,,,,
0.8,0.3,512,42.7,12.805971523618078,0.1291376840497149,1.4333253449920031,0.0051988997219306,0.0010862087297358,0.0095370331148597,0.0009097956427889,-1.041611241702801e-12,-8.755218772189606e-13,open_errors,,,,,,
0.8,0.3,512,42.8,12.83596208924716,0.1329828232051407,1.449011607524931,0.0053656653783926,0.001153953648368,0.0098734818985996,0.0009700844004198,-1.1135536936984752e-12,-9.335865414068272e-13,open_errors,,,,,,
0.8,0.3,512,42.9,12.865952654876242,0.136936737524793,1.465354175914849,0.0055382155144539,0.0012259780526101,0.0102231629125268,0.0010344140911321,-1.1906031716074225e-12,-9.958700530882674e-13,open_errors,,,,,,
0.8,0.3,512,43.0,12.895943220505323,0.1410019332823685,1.4823867892180236,0.0057168007884179,0.0013025574679339,0.0105867280794228,0.0011030674191354,-1.2735368315468805e-12,-1.0624834345657437e-12,open_errors,,,,,,
0.8,0.3,512,43.1,12.925933786134406,0.1451809131123377,1.500145377816516,0.0059016886572811,0.0013839858430535,0.0109648730682284,0.0011763485286521,-1.3625767181217732e-12,-1.1338707750491053e-12,open_errors,,,,,,
0.8,0.3,512,43.2,12.955924351763487,0.1494761676867729,1.518668240697287,0.0060931651224685,0.0014705768747349,0.0113583411258784,0.0012545848312747,-1.4583889651468764e-12,-1.2103651414457404e-12,open_errors,,,,,,
0.8,0.3,512,43.3,12.985914917392572,0.1538901662499673,1.5379962400653495,0.0062915367062109,0.0015626654405424,0.011767927308939,0.0013381290112689,-1.5611956172271144e-12,-1.2920775560581114e-12,open_errors,,,,,,
0.8,0.3,512,43.4,13.015905483021651,0.1584253458725693,1.558173015287445,0.0064971326925639,0.0016606091500299,0.0121944831624344,0.0014273612283908,-1.6715517858747998e-12,-1.3797851750034549e-12,open_errors,,,,,,
0.8,0.3,512,43.5,13.045896048650736,0.1630840992695216,1.5792452184283488,0.0067103076723912,0.0017647900261433,0.0126389218995801,0.0015226915401554,-1.7903456495096322e-12,-1.4733769759793085e-12,open_errors,,,,,,
0.8,0.3,512,43.6,13.075886614279815,0.1678687610062649,1.6012627739479717,0.0069314444378324,0.0018756163300299,0.0131022241434364,0.0016245625681632,-1.917910275038999e-12,-1.5737411374053724e-12,open_errors,,,,,,
0.8,0.3,512,43.7,13.1058771799089,0.1727815918950523,1.6242791654804147,0.007160957278974,0.0019935245440919,0.0135854442998954,0.0017334524361266,-2.0549117962776747e-12,-1.680988681584109e-12,open_errors,,,,,,
0.8,0.3,512,43.8,13.135867745537984,0.1778247613574178,1.6483517530245697,0.0073992957438338,0.0021189815300082,0.0140897176411534,0.0018498780106583,-2.202127369342897e-12,-1.7961188092376802e-12,open_errors,,,,,,
0.8,0.3,512,43.9,13.165858311167064,0.1830003274993241,1.673542124349194,0.0076469489325233,0.0022524868806202,0.0146162681900808,0.0019743984797751,-2.3601121057469776e-12,-1.918909475761161e-12,open_errors,,,,,,
