N,Z,closure,intensity,pdf_ref,pdf_finite
512,20.0,open,0.9038776832757344,2.0344193135223554,2.9324963077799717
512,20.0,open,0.9105379644662625,2.382653250071227,2.694230982772849
512,20.0,open,0.9171982456567906,3.1341054289397925,3.0241368173980456
512,20.0,open,0.9238585268473187,3.2807302443288435,3.024136817398096
512,20.0,open,0.9305188080378468,3.6106360789540304,3.8305733020375246
512,20.0,open,0.937179089228375,4.087166728968336,3.8122452001139635
512,20.0,open,0.9438393704189032,4.21546344243364,4.01385432127377
512,20.0,open,0.9504996516094313,4.545369277058956,4.8386189078369535
512,20.0,open,0.9571599327999594,4.4720568693643825,4.453728767440758
512,20.0,open,0.9638202139904876,4.765306500142454,4.655337888600705
512,20.0,open,0.9704804951810156,4.582025480906206,4.856947009760578
512,20.0,open,0.9771407763715438,5.406790067469233,4.856947009760497
512,20.0,open,0.9838010575620719,4.820290805913248,5.9566331251779685
512,20.0,open,0.9904613387526001,6.121586042490692,5.645055392476446
512,20.0,open,0.9971216199431282,5.150196640538575,5.791680207865444
512,20.0,open,1.0037819011336562,6.176570348261566,5.590071086705572
512,20.0,open,1.0104421823241845,6.488148080962971,5.956633125177869
512,20.0,open,1.0171024635147128,6.084929838643442,6.249882755956065
512,20.0,open,1.0237627447052406,5.4067900674693234,4.911931315531453
512,20.0,open,1.030423025895769,4.856947009760578,4.67366599052433
512,20.0,open,1.037083307086297,4.78363460206592,5.058556130920283
512,20.0,open,1.0437435882768251,4.637009786677081,4.527041175135332
512,20.0,open,1.0504038694673534,4.8752751116842035,4.380416359746333
512,20.0,open,1.0570641506578813,4.270447748204584,4.508713073211707
512,20.0,open,1.0637244318484096,3.7206046904958394,4.160479136662835
512,20.0,open,1.0703847130389377,3.500667467412225,3.775588996266588
512,20.0,open,1.0770449942294658,3.3723707539469676,2.730887186620099
512,20.0,open,1.083705275419994,2.5476061673838504,2.712559084696474
512,20.0,open,1.0903655566105221,2.400981351994772,2.4376375558420205
512,20.0,open,1.0970258378010502,1.5945448673553597,2.071075517369605
512,20.0,open,1.1036861189915785,1.4295919500427363,1.777825886591608
512,20.0,open,1.1103464001821064,1.777825886591608,1.667857275049859
512,20.0,open,1.1170066813726347,1.356279542348237,1.1913266250356136
512,20.0,open,1.1236669625631628,1.026373707722956,0.7147959750213443
512,20.0,open,1.1303272437536909,0.5131868538614951,0.7697802807922426
512,20.0,open,1.1369875249442192,0.6781397711741185,0.5315149557851199
512,20.0,open,1.143647806134747,0.49485875193787027,0.6231554654032441
512,20.0,open,1.1503080873252753,0.5315149557851199,0.5864992615559944
512,20.0,open,1.1569683685158034,0.47653065001422956,0.45820254809060534
512,20.0,open,1.1636286497063315,0.47653065001424544,0.4032182423197461
512,20.0,open,1.1702889308968598,0.2749215288543724,0.25659342693074755
512,20.0,open,1.176949212087388,0.3299058346252358,0.256593426930739
512,20.0,open,1.183609493277916,0.20160912115987306,0.2749215288543724
512,20.0,open,1.1902697744684443,0.31157773270162203,0.18328101923624823
512,20.0,open,1.1969300556589721,0.12829671346537377,0.18328101923624823
512,20.0,open,1.2035903368495005,0.10996861154174895,0.20160912115987306
512,20.0,open,1.2102506180400285,0.18328101923624213,0.1282967134653695
512,20.0,open,1.2169108992305566,0.18328101923624823,0.20160912115987306
512,20.0,open,1.223571180421085,0.18328101923624823,0.20160912115987306
512,20.0,open,1.2302314616116128,0.10996861154174895,0.1466248153889986
512,20.0,open,1.236891742802141,0.05498430577087447,0.0733124076944993
512,20.0,open,1.2435520239926692,0.07331240769449686,0.05498430577087264
512,20.0,open,1.2502123051831973,0.05498430577087447,0.03665620384724965
512,20.0,open,1.2568725863737256,0.03665620384724965,0.03665620384724965
512,20.0,open,1.2635328675642536,0.0,0.0
512,20.0,open,1.2701931487547817,0.0,0.018328101923624825
512,20.0,open,1.27685342994531,0.018328101923624825,0.018328101923624825
512,20.0,open,1.283513711135838,0.018328101923624825,0.0
512,20.0,open,1.2901739923263662,0.0,0.018328101923624825
512,20.0,open,1.2968342735168943,0.018328101923624215,0.018328101923624215
512,20.0,open,1.3034945547074224,0.018328101923624825,0.018328101923624825
512,20.0,open,1.3101548358979507,0.0,0.018328101923624825
512,20.0,open,1.3168151170884785,0.03665620384724965,0.018328101923624825
512,20.0,open,1.3234753982790068,0.0,0.03665620384724965
512,20.0,open,1.330135679469535,0.018328101923624215,0.0
512,20.0,open,1.336795960660063,0.05498430577087447,0.0
512,20.0,corrected,0.816260568085766,0.18512644830699557,0.18512644830699557
512,20.0,corrected,0.8228544564046067,0.07405057932279822,0.07405057932279822
512,20.0,corrected,0.8294483447234478,0.22215173796839469,0.22215173796839469
512,20.0,corrected,0.8360422330422885,0.18512644830699557,0.18512644830699557
512,20.0,corrected,0.8426361213611294,0.1666138034762988,0.1666138034762988
512,20.0,corrected,0.8492300096799703,0.14810115864559645,0.14810115864559645
512,20.0,corrected,0.8558238979988111,0.8886069518735787,0.8330690173814801
512,20.0,corrected,0.8624177863176521,0.8330690173814801,0.8886069518735787
512,20.0,corrected,0.8690116746364929,0.8886069518735787,0.8886069518735787
512,20.0,corrected,0.8756055629553339,1.036708110519175,1.0181954656884755
512,20.0,corrected,0.8821994512741747,1.7772139037471575,1.795726548577857
512,20.0,corrected,0.8887933395930157,2.258542669345346,2.2400300245146463
512,20.0,corrected,0.8953872279118564,2.4066438279909423,2.4066438279909423
512,20.0,corrected,0.9019811162306974,1.925315062392754,1.8697771279006552
512,20.0,corrected,0.9085750045495382,2.258542669345384,2.3325932486681835
512,20.0,corrected,0.915168892868379,3.221200200541723,3.1841749108803237
512,20.0,corrected,0.92176278118722,3.091611686726826,3.128636976388225
512,20.0,corrected,0.9283566695060608,3.832117479954808,3.7765795454627096
512,20.0,corrected,0.9349505578249018,3.7395542558013104,3.7395542558013104
512,20.0,corrected,0.9415444461437426,4.202370376568799,4.239395666230198
512,20.0,corrected,0.9481383344625836,4.480060049029293,4.461547404198593
512,20.0,corrected,0.9547322227814243,4.23939566623027,4.22088302139957
512,20.0,corrected,0.9613261111002652,4.9058508801353,4.8873382353046
512,20.0,corrected,0.9679199994191061,4.424522114537268,4.480060049029368
512,20.0,corrected,0.9745138877379469,5.405692290564271,5.331641711241472
512,20.0,corrected,0.9811077760567879,4.794775011151185,4.887338235304683
512,20.0,corrected,0.9877016643756287,5.331641711241472,5.313129066410773
512,20.0,corrected,0.9942955526944697,6.072147504469455,6.0536348596387555
512,20.0,corrected,1.0008894410133105,5.68338196302486,5.720407252686259
512,20.0,corrected,1.0074833293321515,6.090660149300052,6.072147504469353
512,20.0,corrected,1.0140772176509922,6.331324532099355,6.349837176930055
512,20.0,corrected,1.020671105969833,5.7204072526860665,5.683381963024669
512,20.0,corrected,1.027264994288674,5.072464683611764,4.9984141042889645
512,20.0,corrected,1.033858882607515,4.924363524965999,4.998414104288797
512,20.0,corrected,1.0404527709263558,4.646673852505667,4.609648562844267
512,20.0,corrected,1.0470466592451966,4.850312945643203,4.924363524965999
512,20.0,corrected,1.0536405475640376,4.480060049029368,4.498572693860068
512,20.0,corrected,1.0602344358828784,4.091294507584671,3.980218638600472
512,20.0,corrected,1.0668283242017194,3.5174025178328567,3.6469910316477514
512,20.0,corrected,1.0734222125205601,3.5914530971557745,3.4618645833408754
512,20.0,corrected,1.080016100839401,2.9990484625732776,3.0730990418960746
512,20.0,corrected,1.086609989158242,2.425156472821683,2.425156472821683
512,20.0,corrected,1.093203877477083,2.2030047348532102,2.2215173796839096
512,20.0,corrected,1.0997977657959237,1.3143977829796907,1.2958851381489909
512,20.0,corrected,1.1063916541147645,1.5180368761173382,1.5550621657787367
512,20.0,corrected,1.1129855424336055,1.6291127451015885,1.573574810609489
512,20.0,corrected,1.1195794307524463,1.2773724933182908,1.3143977829796907
512,20.0,corrected,1.1261733190712873,0.833069017381466,0.8145563725507667
512,20.0,corrected,1.132767207390128,0.6479425690744954,0.6294299242437955
512,20.0,corrected,1.1393610957089688,0.5738919897516767,0.610917279413075
512,20.0,corrected,1.1459549840278098,0.49984141042889646,0.49984141042889646
512,20.0,corrected,1.1525488723466508,0.5368667000902781,0.49984141042887964
512,20.0,corrected,1.1591427606654916,0.46281612076749673,0.4813287655981966
512,20.0,corrected,1.1657366489843324,0.4257908311060826,0.4257908311060826
512,20.0,corrected,1.1723305373031734,0.2406643827990983,0.2406643827990983
512,20.0,corrected,1.1789244256220142,0.2962023172911979,0.31471496212189776
512,20.0,corrected,1.1855183139408552,0.2406643827990902,0.2406643827990902
512,20.0,corrected,1.192112202259696,0.25917702762979816,0.2406643827990983
512,20.0,corrected,1.1987060905785367,0.11107586898419547,0.12958851381489472
512,20.0,corrected,1.2052999788973777,0.14810115864559895,0.12958851381489908
512,20.0,corrected,1.2118938672162187,0.12958851381489472,0.14810115864559395
512,20.0,corrected,1.2184877555350595,0.22215173796839843,0.22215173796839843
512,20.0,corrected,1.2250816438539003,0.1666138034762932,0.1666138034762932
512,20.0,corrected,1.2316755321727413,0.11107586898419922,0.11107586898419922
512,20.0,corrected,1.238269420491582,0.05553793449209961,0.05553793449209961
512,20.0,corrected,1.244863308810423,0.055537934492097735,0.055537934492097735
512,20.0,corrected,1.2514571971292638,0.07405057932279947,0.07405057932279947
512,20.0,corrected,1.2580510854481046,0.018512644830699244,0.018512644830699244
512,20.0,corrected,1.2646449737669456,0.0,0.0
512,20.0,corrected,1.2712388620857866,0.0,0.0
512,20.0,corrected,1.2778327504046274,0.018512644830699868,0.018512644830699868
512,20.0,corrected,1.2844266387234682,0.018512644830699244,0.018512644830699244
512,20.0,corrected,1.2910205270423092,0.0,0.0
512,20.0,corrected,1.29761441536115,0.018512644830699868,0.018512644830699868
512,20.0,corrected,1.304208303679991,0.018512644830699244,0.018512644830699244
512,20.0,corrected,1.3108021919988317,0.0,0.0
512,20.0,corrected,1.3173960803176727,0.037025289661399736,0.037025289661399736
512,20.0,corrected,1.3239899686365135,0.0,0.0
512,20.0,corrected,1.3305838569553543,0.018512644830699868,0.018512644830699868
512,20.0,corrected,1.3371777452741953,0.055537934492097735,0.055537934492097735
128,25.0,open,0.4184433022016312,0.2881624119548469,0.09605413731828229
128,25.0,open,0.44894368023628334,0.272153389068467,0.20811729752294533
128,25.0,open,0.47944405827093545,0.09605413731828247,0.1440812059774237
128,25.0,open,0.5099444363055876,0.19210827463656494,0.20811729752294533
128,25.0,open,0.5404448143402397,0.2881624119548464,0.2401353432957053
128,25.0,open,0.5709451923748918,0.4322436179322711,0.40022557215951027
128,25.0,open,0.601445570409544,0.6403609154552165,0.6723789612279772
128,25.0,open,0.6319459484441962,0.8804962587509194,0.9765503960692016
128,25.0,open,0.6624463264788483,0.8644872358645453,1.02457746472835
128,25.0,open,0.6929467045135004,1.2166857393649069,1.2006767164785264
128,25.0,open,0.7234470825481526,1.7930105632745996,1.3927849911150907
128,25.0,open,0.7539474605828047,1.7449834946154712,1.777001540388232
128,25.0,open,0.7844478386174568,1.632920334410796,1.5528752199788942
128,25.0,open,0.8149482166521089,1.5368661970925195,1.5048481513197587
128,25.0,open,0.8454485946867611,1.8730556777065082,1.600902288638041
128,25.0,open,0.8759489727214133,1.80901958616098,2.0011278607975442
128,25.0,open,0.9064493507560654,1.504848151319764,1.4568210826606227
128,25.0,open,0.9369497287907175,1.36076694534233,1.456821082660612
128,25.0,open,0.9674501068253697,1.2166857393649069,1.2807218309104282
128,25.0,open,0.9979504848600218,0.9605413731828282,1.392784991115101
128,25.0,open,1.0284508628946738,1.1686586707057658,1.1686586707057658
128,25.0,open,1.0589512409293262,1.0565955105011033,0.9605413731828212
128,25.0,open,1.0894516189639782,0.9925594189555891,0.9605413731828282
128,25.0,open,1.1199519969986302,0.9125143045236801,0.7364150527734963
128,25.0,open,1.1504523750332825,0.9445323502964477,0.7043970070007407
128,25.0,open,1.1809527530679347,0.6563699383415945,0.6083428696824534
128,25.0,open,1.2114531311025867,0.7043970070007355,0.8004511443190176
128,25.0,open,1.241953509137239,0.7043970070007407,0.6563699383415993
128,25.0,open,1.2724538871718911,0.6883879841143552,0.5763248239096928
128,25.0,open,1.3029542652065431,0.4482526408186499,0.6563699383415945
128,25.0,open,1.3334546432411953,0.5603158010233165,0.5282977552505554
128,25.0,open,1.3639550212758476,0.46426166370503025,0.6723789612279748
128,25.0,open,1.3944553993104996,0.7043970070007355,0.4482526408186499
128,25.0,open,1.4249557773451518,0.2561443661820875,0.35219850350037035
128,25.0,open,1.455456155379804,0.25614436618208564,0.22412632040932495
128,25.0,open,1.485956533414456,0.2081172975229461,0.22412632040932656
128,25.0,open,1.516456911449108,0.25614436618208564,0.1440812059774232
128,25.0,open,1.5469572894837604,0.19210827463656424,0.22412632040932495
128,25.0,open,1.5774576675184124,0.11206316020466328,0.3201804577276094
128,25.0,open,1.6079580455530644,0.08004511443190176,0.19210827463656424
128,25.0,open,1.6384584235877169,0.032018045772760705,0.11206316020466248
128,25.0,open,1.6689588016223689,0.08004511443190235,0.12807218309104376
128,25.0,open,1.6994591796570209,0.032018045772760705,0.04802706865914106
128,25.0,open,1.7299595576916733,0.032018045772760705,0.09605413731828212
128,25.0,open,1.7604599357263253,0.03201804577276094,0.04802706865914141
128,25.0,open,1.7909603137609773,0.016009022886380352,0.09605413731828212
128,25.0,open,1.8214606917956295,0.04802706865914141,0.06403609154552188
128,25.0,open,1.8519610698302817,0.032018045772760705,0.032018045772760705
128,25.0,open,1.8824614478649337,0.032018045772760705,0.04802706865914106
128,25.0,open,1.912961825899586,0.06403609154552188,0.01600902288638047
128,25.0,open,1.9434622039342382,0.04802706865914106,0.016009022886380352
128,25.0,open,1.9739625819688902,0.01600902288638047,0.08004511443190235
128,25.0,open,2.004462960003542,0.06403609154552141,0.016009022886380352
128,25.0,open,2.034963338038194,0.06403609154552188,0.0
128,25.0,open,2.0654637160728466,0.01600902288638047,0.0
128,25.0,open,2.0959640941074986,0.016009022886380238,0.032018045772760476
128,25.0,open,2.1264644721421506,0.0,0.03201804577276094
128,25.0,open,2.156964850176803,0.0,0.01600902288638047
128,25.0,open,2.187465228211455,0.032018045772760476,0.048027068659140706
128,25.0,open,2.217965606246107,0.01600902288638047,0.0
128,25.0,open,2.2484659842807595,0.0,0.01600902288638047
128,25.0,open,2.2789663623154115,0.0,0.048027068659140706
128,25.0,open,2.3094667403500635,0.01600902288638047,0.0
128,25.0,open,2.339967118384716,0.01600902288638047,0.0
128,25.0,open,2.370467496419368,0.06403609154552095,0.0
128,25.0,open,2.40096787445402,0.0,0.0
128,25.0,open,2.4314682524886724,0.0,0.0
128,25.0,open,2.461968630523324,0.03201804577276094,0.0
128,25.0,open,2.4924690085579764,0.0,0.0
128,25.0,open,2.522969386592629,0.0,0.0
128,25.0,open,2.5534697646272804,0.0,0.0
128,25.0,open,2.583970142661933,0.0,0.01600902288638047
128,25.0,open,2.614470520696585,0.0,0.0
128,25.0,open,2.644970898731237,0.0,0.0
128,25.0,open,2.6754712767658893,0.0,0.0
128,25.0,open,2.7059716548005412,0.0,0.0
128,25.0,open,2.7364720328351932,0.0,0.0
128,25.0,open,2.7669724108698457,0.0,0.0
128,25.0,open,2.7974727889044977,0.0,0.016009022886380238
128,25.0,open,2.8279731669391497,0.01600902288638047,0.01600902288638047
128,25.0,corrected,0.41852878942010796,0.2865560789383692,0.22287695028539828
128,25.0,corrected,0.4492001418917137,0.27063629677512696,0.31839564326485525
128,25.0,corrected,0.47987149436331944,0.09551869297945641,0.09551869297945641
128,25.0,corrected,0.5105428468349251,0.19103738595891281,0.17511760379567007
128,25.0,corrected,0.5412141993065309,0.31839564326485525,0.3502352075913408
128,25.0,corrected,0.5718855517781366,0.41391433624431034,0.41391433624431034
128,25.0,corrected,0.6025569042497423,0.668630850856196,0.6845506330194389
128,25.0,corrected,0.6332282567213481,0.8755880189783519,0.8596682368151092
128,25.0,corrected,0.6638996091929538,0.8278286724886207,0.8596682368151061
128,25.0,corrected,0.6945709616645594,1.3054221373859065,1.20990344440645
128,25.0,corrected,0.7252423141361652,1.8466947309361605,1.7830156022831896
128,25.0,corrected,0.7559136666077709,1.6556573449772414,1.7193364736302121
128,25.0,corrected,0.7865850190793766,1.67157712714049,1.7511760379567038
128,25.0,corrected,0.8172563715509824,1.5601386519977907,1.4009408303653632
128,25.0,corrected,0.8479277240225881,1.8466947309361539,1.671577127140484
128,25.0,corrected,0.8785990764941938,1.7511760379567038,1.9103738595891315
128,25.0,corrected,0.9092704289657996,1.5282990876713052,1.5919782163242764
128,25.0,corrected,0.9399417814374053,1.2735825730594164,1.2576627908961737
128,25.0,corrected,0.970613133909011,1.2895023552226592,1.241743008732931
128,25.0,corrected,1.0012844863806167,0.9074275833048407,0.9711067119578121
128,25.0,corrected,1.0319558388522223,1.1143847514269893,1.082545187100504
128,25.0,corrected,1.0626271913238283,1.130304533590232,1.034785840610776
128,25.0,corrected,1.093298543795434,0.9711067119578121,1.0984649692637547
128,25.0,corrected,1.1239698962670395,0.9233473654680769,0.9233473654680769
128,25.0,corrected,1.1546412487386455,1.0029462762842904,0.8915078011415914
128,25.0,corrected,1.185312601210251,0.5412725935502559,0.7163901973459269
128,25.0,corrected,1.2159839536818566,0.700470415182679,0.6686308508561937
128,25.0,corrected,1.2466553061534627,0.8278286724886207,0.6208715043664655
128,25.0,corrected,1.2773266586250682,0.5253528113870131,0.6527110686929557
128,25.0,corrected,1.3079980110966738,0.49351324706052385,0.6049517222032228
128,25.0,corrected,1.3386693635682798,0.6049517222032228,0.58903194003998
128,25.0,corrected,1.3693407160398854,0.39799455408107054,0.5094330292237702
128,25.0,corrected,1.400012068511491,0.7641495438356498,0.5094330292237665
128,25.0,corrected,1.430683420983097,0.14327803946918435,0.3024758611016114
128,25.0,corrected,1.4613547734547025,0.23879673244864058,0.17511760379566976
128,25.0,corrected,1.4920261259263083,0.2387967324486423,0.2228769502853995
128,25.0,corrected,1.5226974783979141,0.23879673244864058,0.2865560789383687
128,25.0,corrected,1.5533688308695197,0.17511760379566976,0.19103738595891245
128,25.0,corrected,1.5840401833411255,0.09551869297945692,0.14327803946918538
128,25.0,corrected,1.6147115358127313,0.09551869297945623,0.09551869297945623
128,25.0,corrected,1.6453828882843369,0.03183956432648541,0.03183956432648541
128,25.0,corrected,1.6760542407559427,0.09551869297945692,0.06367912865297128
128,25.0,corrected,1.7067255932275485,0.015919782163242704,0.03183956432648541
128,25.0,corrected,1.737396945699154,0.03183956432648541,0.03183956432648541
128,25.0,corrected,1.7680682981707598,0.01591978216324282,0.04775934648972846
128,25.0,corrected,1.7987396506423656,0.06367912865297082,0.03183956432648541
128,25.0,corrected,1.8294110031139712,0.0,0.015919782163242704
128,25.0,corrected,1.860082355585577,0.06367912865297128,0.03183956432648564
128,25.0,corrected,1.8907537080571828,0.015919782163242704,0.04775934648972811
128,25.0,corrected,1.9214250605287884,0.06367912865297082,0.04775934648972811
128,25.0,corrected,1.9520964130003942,0.03183956432648564,0.04775934648972846
128,25.0,corrected,1.982767765472,0.03183956432648541,0.03183956432648541
128,25.0,corrected,2.0134391179436055,0.06367912865297128,0.06367912865297128
128,25.0,corrected,2.044110470415211,0.06367912865297128,0.06367912865297128
128,25.0,corrected,2.074781822886817,0.0,0.0
128,25.0,corrected,2.1054531753584227,0.01591978216324282,0.01591978216324282
128,25.0,corrected,2.1361245278300283,0.0,0.0
128,25.0,corrected,2.166795880301634,0.0,0.0
128,25.0,corrected,2.19746723277324,0.03183956432648564,0.01591978216324282
128,25.0,corrected,2.2281385852448454,0.01591978216324282,0.03183956432648564
128,25.0,corrected,2.2588099377164514,0.0,0.0
128,25.0,corrected,2.289481290188057,0.0,0.0
128,25.0,corrected,2.3201526426596626,0.03183956432648564,0.03183956432648564
128,25.0,corrected,2.350823995131268,0.0,0.0
128,25.0,corrected,2.381495347602874,0.06367912865297128,0.03183956432648564
128,25.0,corrected,2.4121667000744798,0.0,0.03183956432648564
128,25.0,corrected,2.4428380525460858,0.0,0.0
128,25.0,corrected,2.4735094050176913,0.03183956432648564,0.0
128,25.0,corrected,2.504180757489297,0.0,0.01591978216324282
128,25.0,corrected,2.5348521099609025,0.0,0.01591978216324259
128,25.0,corrected,2.5655234624325085,0.0,0.0
128,25.0,corrected,2.596194814904114,0.0,0.0
128,25.0,corrected,2.62686616737572,0.0,0.0
128,25.0,corrected,2.6575375198473257,0.0,0.0
128,25.0,corrected,2.6882088723189312,0.0,0.0
128,25.0,corrected,2.718880224790537,0.0,0.0
128,25.0,corrected,2.749551577262143,0.0,0.0
128,25.0,corrected,2.7802229297337484,0.0,0.0
128,25.0,corrected,2.8108942822053544,0.0,0.0
128,25.0,corrected,2.84156563467696,0.01591978216324282,0.01591978216324282
256,25.0,open,0.42276944319157045,0.14163036586786104,0.09260446999052453
256,25.0,open,0.4675879128121479,0.15252500939615807,0.16341965292445507
256,25.0,open,0.5124063824327254,0.3213919840847616,0.2396821576225341
256,25.0,open,0.5572248520533027,0.46846967171677234,0.46846967171677234
256,25.0,open,0.6020433216738802,0.7462830816883429,0.6536786116978186
256,25.0,open,0.6468617912944576,0.7953089775656833,1.0077545263674754
256,25.0,open,0.691680260915035,1.1058063181221458,1.367277762801274
256,25.0,open,0.7364987305356125,1.4598822327917986,1.2038581098768188
256,25.0,open,0.7813172001561899,1.421750980442759,1.389067049857868
256,25.0,open,0.8261356697767674,1.3945143716220165,1.4707768763200955
256,25.0,open,0.8709541393973448,1.585170633367218,1.5361447374898813
256,25.0,open,0.9157726090179221,1.3836197280937195,1.6015125986596597
256,25.0,open,0.9605910786384997,1.334593832216383,1.334593832216383
256,25.0,open,1.005409548259077,1.24743668399001,1.1657268575277824
256,25.0,open,1.0502280178796544,1.2746732928107463,1.1330429269428857
256,25.0,open,1.0950464875002321,1.160279535763628,1.0186491698957674
256,25.0,open,1.1398649571208095,1.0949116745938516,0.9205973781410991
256,25.0,open,1.1846834267413868,0.7844143340373863,0.9369393434335447
256,25.0,open,1.2295018963619642,0.8879134475562036,0.8116509428581248
256,25.0,open,1.274320365982542,0.6972571858110065,0.6427839681695217
256,25.0,open,1.3191388356031193,0.4575750281884753,0.6264420028770793
256,25.0,open,1.3639573052236966,0.4575750281884753,0.4139964540752872
256,25.0,open,1.408775774844274,0.3540759146696535,0.3704178799620991
256,25.0,open,1.4535942444648513,0.23968215762253467,0.27236608820742575
256,25.0,open,1.4984127140854289,0.25057680115082925,0.2996026970281654
256,25.0,open,1.5432311837060064,0.21789287056594062,0.22334019233008914
256,25.0,open,1.5880496533265838,0.1416303658678614,0.1743142964527525
256,25.0,open,1.632868122947161,0.12528840057541585,0.16886697468860398
256,25.0,open,1.6776865925677387,0.10349911351882077,0.04357857411318769
256,25.0,open,1.7225050621883162,0.0708151829339307,0.07626250469807921
256,25.0,open,1.7673235318088936,0.04357857411318813,0.08170982646222773
256,25.0,open,1.812142001429471,0.04357857411318813,0.054473217641485154
256,25.0,open,1.8569604710500482,0.03813125234903961,0.03813125234903961
256,25.0,open,1.9017789406706258,0.027236608820742306,0.03813125234903923
256,25.0,open,1.9465974102912034,0.04357857411318813,0.032683930584891094
256,25.0,open,1.9914158799117807,0.03813125234903961,0.027236608820742577
256,25.0,open,2.036234349532358,0.04357857411318813,0.032683930584891094
256,25.0,open,2.0810528191529354,0.03813125234903923,0.027236608820742306
256,25.0,open,2.125871288773513,0.0,0.032683930584891094
256,25.0,open,2.1706897583940905,0.010894643528297032,0.016341965292445547
256,25.0,open,2.215508228014668,0.016341965292445547,0.005447321764148516
256,25.0,open,2.260326697635245,0.0,0.005447321764148516
256,25.0,open,2.305145167255823,0.005447321764148461,0.005447321764148461
256,25.0,open,2.3499636368764003,0.010894643528297032,0.021789287056594064
256,25.0,open,2.3947821064969776,0.021789287056594064,0.0
256,25.0,open,2.439600576117555,0.005447321764148516,0.0
256,25.0,open,2.4844190457381323,0.005447321764148516,0.005447321764148516
256,25.0,open,2.5292375153587097,0.0,0.0
256,25.0,open,2.574055984979287,0.0,0.016341965292445384
256,25.0,open,2.618874454599865,0.0,0.0
256,25.0,open,2.663692924220442,0.0,0.0
256,25.0,open,2.7085113938410195,0.005447321764148516,0.0
256,25.0,open,2.7533298634615972,0.0,0.010894643528296923
256,25.0,open,2.7981483330821746,0.0,0.0
256,25.0,open,2.842966802702752,0.005447321764148516,0.005447321764148516
256,25.0,open,2.8877852723233293,0.0,0.0
256,25.0,open,2.9326037419439066,0.0,0.0
256,25.0,open,2.977422211564484,0.0,0.0
256,25.0,open,3.0222406811850617,0.0,0.005447321764148516
256,25.0,open,3.067059150805639,0.0,0.0
256,25.0,open,3.1118776204262164,0.0,0.0
256,25.0,open,3.156696090046794,0.0,0.0
256,25.0,open,3.2015145596673715,0.0,0.005447321764148516
256,25.0,open,3.246333029287949,0.005447321764148516,0.0
256,25.0,open,3.291151498908526,0.005447321764148516,0.0
256,25.0,open,3.3359699685291035,0.0,0.005447321764148516
256,25.0,open,3.380788438149681,0.0,0.0
256,25.0,open,3.4256069077702587,0.0,0.005447321764148516
256,25.0,open,3.470425377390836,0.0,0.0
256,25.0,open,3.5152438470114133,0.0,0.005447321764148516
256,25.0,open,3.560062316631991,0.0,0.0
256,25.0,open,3.6048807862525685,0.0,0.0
256,25.0,open,3.649699255873146,0.0,0.0
256,25.0,open,3.694517725493723,0.010894643528297032,0.0
256,25.0,open,3.7393361951143005,0.0,0.0
256,25.0,open,3.784154664734878,0.0,0.0
256,25.0,open,3.8289731343554556,0.0,0.0
256,25.0,open,3.873791603976033,0.0,0.0
256,25.0,open,3.9186100735966103,0.0,0.0
256,25.0,open,3.963428543217188,0.010894643528296923,0.0
256,25.0,corrected,0.42555243376570995,0.16263683471502569,0.1572156068911915
256,25.0,corrected,0.47058662766670156,0.14095192341968893,0.14637315124352313
256,25.0,corrected,0.5156208215676933,0.3415373529015535,0.325273669430051
256,25.0,corrected,0.5606550154686849,0.49333173196891184,0.48248927632124344
256,25.0,corrected,0.6056892093696766,0.7264445283937823,0.7264445283937823
256,25.0,corrected,0.6507234032706682,0.8077629457512933,0.802341717927459
256,25.0,corrected,0.69575759717166,1.1655639821243493,1.1655639821243493
256,25.0,corrected,0.7407917910726516,1.4799951959067355,1.4854164237305698
256,25.0,corrected,0.7858259849736433,1.3444645003108806,1.3498857281347147
256,25.0,corrected,0.8308601788746349,1.479995195906732,1.4691527402590636
256,25.0,corrected,0.8758943727756267,1.5504711576165762,1.5504711576165762
256,25.0,corrected,0.9209285666766183,1.4366253733160619,1.3932555507253883
256,25.0,corrected,0.96596276057761,1.3173583611917064,1.333622044663209
256,25.0,corrected,1.0109969544786017,1.2035125768911916,1.219776260362694
256,25.0,corrected,1.0560311483795934,1.301094677720204,1.2577248551295304
256,25.0,corrected,1.101065342280585,1.1221941595336813,1.138457843005184
256,25.0,corrected,1.1460995361815767,1.0842455647668312,1.0950880204144995
256,25.0,corrected,1.1911337300825684,0.7806568066321262,0.7806568066321262
256,25.0,corrected,1.23616792398356,0.8836601352849761,0.8728176796373077
256,25.0,corrected,1.2812021178845516,0.6125987440932597,0.6559685666839329
256,25.0,corrected,1.3262363117855434,0.466225592849742,0.4770680484974104
256,25.0,corrected,1.3712705056865349,0.46080436502590555,0.45538313720207135
256,25.0,corrected,1.4163046995875268,0.29816753031088006,0.3198524416062168
256,25.0,corrected,1.4613388934885183,0.24937647989637363,0.2385340242487052
256,25.0,corrected,1.50637308738951,0.24395525207253702,0.24395525207253702
256,25.0,corrected,1.5514072812905018,0.19516420165803156,0.20058542948186575
256,25.0,corrected,1.5964414751914933,0.14637315124352365,0.15721560689119207
256,25.0,corrected,1.641475669092485,0.12468823994818559,0.11384578430051728
256,25.0,corrected,1.6865098629934767,0.09758210082901578,0.08673964518134736
256,25.0,corrected,1.7315440568944682,0.0596335060621763,0.07589718953367894
