N,Z,closure,realization,max_finite,max_ref,delta_max
512,20.0,corrected,13,1.065919674246672,1.0655228125561809,0.00039686169049124587
512,20.0,corrected,14,1.1286071666503896,1.1284916290378921,0.00011553761249749606
512,20.0,corrected,15,1.095458942263213,1.0957193155733198,-0.000260373310106754
512,20.0,corrected,16,1.0958339794839322,1.0957848125968062,4.916688712608419e-05
512,20.0,corrected,17,1.218956981443998,1.2188208779910648,0.000136103452933245
512,20.0,corrected,18,1.1690725416802124,1.1689893344537576,8.32072264547179e-05
512,20.0,corrected,19,1.1715036232687515,1.1713793716164909,0.00012425165226059853
512,20.0,corrected,20,1.2282446275196628,1.2280042146836085,0.000240412836054249
512,20.0,corrected,21,1.1267102478638993,1.1268025019664987,-9.225410259938727e-05
512,20.0,corrected,22,1.088006456658485,1.088099274543564,-9.281788507897737e-05
512,20.0,corrected,23,1.078839300142986,1.0788574721830202,-1.817204003429218e-05
512,20.0,corrected,24,1.1646336460505122,1.1643991427556901,0.0002345032948221082
512,20.0,corrected,25,1.1897510770735258,1.1895670010504935,0.00018407602303227577
512,20.0,corrected,26,1.1196740801959335,1.1198106541465978,-0.00013657395066424272
512,20.0,corrected,27,1.1102582097175866,1.110515664821987,-0.00025745510440033925
512,20.0,corrected,28,1.0948768138507947,1.0948259986744397,5.081517635496802e-05
512,20.0,corrected,29,1.1203262526244484,1.120319496935648,6.755688800375026e-06
512,20.0,corrected,30,1.121244001392904,1.1208111416204818,0.0004328597724221339
512,20.0,corrected,31,1.087312475887421,1.0872114314938346,0.00010104439358649131
512,20.0,corrected,32,1.1110819970177834,1.1112951781134677,-0.00021318109568424504
512,20.0,corrected,33,1.0938678678425622,1.093947903687212,-8.003584464977287e-05
512,20.0,corrected,34,1.0904767943385918,1.0901984193056533,0.00027837503293848265
512,20.0,corrected,35,1.1783630416780675,1.1782133835764144,0.00014965810165312732
512,20.0,corrected,36,1.1177162340413316,1.1174054689902235,0.00031076505110805286
512,20.0,corrected,37,1.152727907763033,1.1525251247605781,0.00020278300245490932
512,20.0,corrected,38,1.0843391768096518,1.0843987280787055,-5.9551269053770284e-05
512,20.0,corrected,39,1.1312737986002532,1.1312988219514446,-2.5023351191366672e-05
512,20.0,corrected,40,1.06146001653127,1.0615008309688365,-4.0814437566538686e-05
512,20.0,corrected,41,1.113145832935936,1.1131607495302847,-1.491659434860182e-05
512,20.0,corrected,42,1.3404746894336157,1.3401261012553272,0.0003485881782885336
512,20.0,corrected,43,1.254498242077739,1.25442639846235,7.184361538903339e-05
512,20.0,corrected,44,1.075290122785159,1.075235339475718,5.478330944108656e-05
512,20.0,corrected,45,1.1165802324787368,1.1168107556792504,-0.0002305232005135327
512,20.0,corrected,46,1.1118441283637277,1.111756973334972,8.715502875578096e-05
512,20.0,corrected,47,1.1199451830402725,1.1198691282680253,7.605477224714718e-05
512,20.0,corrected,48,1.1876664562464092,1.1875919889423698,7.446730403937174e-05
512,20.0,corrected,49,1.073566936705236,1.0734446003010185,0.000122336404217549
512,20.0,corrected,50,1.2422888902996525,1.2422229363120114,6.595398764108751e-05
512,20.0,corrected,51,1.1931114231376774,1.1929255191902917,0.0001859039473857127
512,20.0,corrected,52,1.1539924582601082,1.1539936816227168,-1.223362608548939e-06
512,20.0,corrected,53,1.063830577227115,1.0637240294106527,0.00010654781646235456
512,20.0,corrected,54,1.1552622811679807,1.1554774640208254,-0.00021518285284471972
512,20.0,corrected,55,1.077949814847179,1.07795790909712,-8.094249940970855e-06
512,20.0,corrected,56,1.0653372884146137,1.0652844150810064,5.2873333607372786e-05
512,20.0,corrected,57,1.1223497354387102,1.122306419958049,4.331548066116575e-05
512,20.0,corrected,58,1.1393446636747453,1.1392269876996417,0.00011767597510359273
512,20.0,corrected,59,1.12385496459359,1.1239657090867166,-0.00011074449312653556
512,20.0,corrected,60,1.129666196045755,1.1298854699699061,-0.0002192739241511088
512,20.0,corrected,61,1.0921332022885029,1.0921314939695237,1.7083189791655684e-06
512,20.0,corrected,62,1.1972232748477798,1.1968447747540274,0.00037850009375239857
512,20.0,corrected,63,1.1351080156982865,1.1348138230498324,0.00029419264845409465
128,25.0,open,0,1.199850852632981,1.1308953708392808,0.06895548179370015
128,25.0,open,1,1.8693965209636103,2.0450851260487717,-0.17568860508516138
128,25.0,open,2,1.5570655868592587,1.4099860416646133,0.1470795451946454
128,25.0,open,3,1.798480216864771,1.9333556271210248,-0.1348754102562537
128,25.0,open,4,2.2873781945262723,2.385630462392715,-0.09825226786644281
128,25.0,open,5,1.3897973951941367,1.3741843257552755,0.015613069438861205
128,25.0,open,6,1.6140600266667267,1.3504766824655516,0.263583344201175
128,25.0,open,7,1.2803243415999694,1.069855650649134,0.21046869095083554
128,25.0,open,8,1.3693916925512888,1.513079722981922,-0.14368803043063316
128,25.0,open,9,0.9601583139622331,1.0726818807363554,-0.11252356677412234
128,25.0,open,10,1.5903058419840854,1.4096650304991252,0.18064081148496025
128,25.0,open,11,1.3816491146527041,1.2717162861050686,0.10993282854763553
128,25.0,open,12,1.6165949221452702,1.367400898097298,0.2491940240479722
128,25.0,open,13,1.07587303690965,1.0710892001799501,0.004783836729699953
128,25.0,open,14,1.4078059043162425,1.2682409821533986,0.13956492216284389
128,25.0,open,15,1.023621791639035,0.9220565474395228,0.1015652441995123
128,25.0,open,16,1.4245050770504621,1.316885462989004,0.10761961406145804
128,25.0,open,17,1.0466504620267107,0.9128973250562247,0.13375313697048608
128,25.0,open,18,1.356527605722202,1.1676303023212249,0.1888973034009771
128,25.0,open,19,1.6646914703546627,1.2424539163865909,0.42223755396807183
128,25.0,open,20,1.028104669263176,1.026417697896646,0.0016869713665299546
128,25.0,open,21,1.1002259339673757,1.174263594061583,-0.07403766009420742
128,25.0,open,22,1.0311055218568212,0.993266831082178,0.0378386907746433
128,25.0,open,23,1.3081995747825612,1.3948438649410129,-0.08664429015845165
128,25.0,open,24,1.6269566208217832,1.3952698578623415,0.23168676295944168
128,25.0,open,25,1.0060546310049199,0.9685085391007626,0.03754609190415725
128,25.0,open,26,1.6028663911562562,1.5148846334134602,0.08798175774279593
128,25.0,open,27,1.3871728451833334,1.390184802663186,-0.0030119574798526116
128,25.0,open,28,1.6013094965631578,1.4464806139341086,0.15482888262904915
128,25.0,open,29,1.369623843597806,1.3427884193916124,0.02683542420619367
128,25.0,open,30,1.5879877612496596,1.6095153131160607,-0.021527551866401096
128,25.0,open,31,1.4056034939926578,1.2523926325948187,0.15321086139783913
128,25.0,open,32,1.46015065187095,1.5641496857128043,-0.10399903384185438
128,25.0,open,33,1.239703728959791,1.12340793437308,0.11629579458671091
128,25.0,open,34,1.565794249208542,1.4109558423354163,0.15483840687312567
128,25.0,open,35,2.1856950046583856,2.0566845538210634,0.1290104508373222
128,25.0,open,36,1.084584662922717,0.9416112526195739,0.14297341030314303
128,25.0,open,37,1.7298684907288813,1.5508034150258763,0.179065075703005
128,25.0,open,38,1.1385912628006833,0.955662694330622,0.18292856847006134
128,25.0,open,39,1.758373255423747,1.4282061554600425,0.3301670999637045
128,25.0,open,40,1.2320114866848353,1.2539985638730238,-0.021987077188188486
128,25.0,open,41,1.3419718613012026,1.4128886884743304,-0.07091682717312775
128,25.0,open,42,2.155625002175988,2.830459723561745,-0.6748347213857571
128,25.0,open,43,2.843223355956476,2.4730381437690436,0.3701852121874323
128,25.0,open,44,1.3778016899425747,1.2599508267932022,0.11785086314937243
128,25.0,open,45,1.0659324523318006,1.0382530413686615,0.027679410963139084
128,25.0,open,46,1.2406095384488218,1.1689265817592087,0.07168295668961311
128,25.0,open,47,1.5352431144009404,1.5619709948283333,-0.026727880427392936
128,25.0,open,48,1.3586292944051754,1.2863289610698652,0.07230033333531027
128,25.0,open,49,1.3673241058198704,1.1672723694898806,0.20005173632998985
128,25.0,open,50,1.2903859456989368,1.2661597492936332,0.024226196405303657
128,25.0,open,51,1.4260054120068517,1.4549666206688037,-0.028961208661951954
128,25.0,open,52,1.288454466843205,1.153299807763988,0.13515465907921698
128,25.0,open,53,1.301307574670032,1.2434658543425323,0.05784172032749968
128,25.0,open,54,1.6041126932235852,1.586809349445701,0.017303343777884228
128,25.0,open,55,1.1008624004110377,1.0646363260798537,0.036226074331183966
128,25.0,open,56,1.3635225854879327,1.2127702190677168,0.15075236642021594
128,25.0,open,57,1.328188241197059,1.3947358439991653,-0.06654760280210636
128,25.0,open,58,1.9678450761035489,1.6847141033644626,0.2831309727390863
128,25.0,open,59,0.9983275522369738,1.000768282664643,-0.0024407304276691244
128,25.0,open,60,1.226197142231713,1.2162480170245362,0.009949125207176834
128,25.0,open,61,1.4362287256306234,1.4150499690136775,0.021178756616945904
128,25.0,open,62,1.7003273042349134,1.6841428145634876,0.016184489671425828
128,25.0,open,63,1.3636956479803113,1.5210041612780223,-0.157308513297711
128,25.0,corrected,0,1.1404762325799198,1.1308953708392808,0.00958086174063899
128,25.0,corrected,1,2.0445449031800234,2.0450851260487717,-0.0005402228687483301
128,25.0,corrected,2,1.3836458864691399,1.4099860416646133,-0.02634015519547339
128,25.0,corrected,3,1.939719145995352,1.9333556271210248,0.006363518874327179
128,25.0,corrected,4,2.3938780570133926,2.385630462392715,0.008247594620677479
128,25.0,corrected,5,1.4063675075646949,1.3741843257552755,0.03218318180941937
128,25.0,corrected,6,1.3420155216709722,1.3504766824655516,-0.008461160794579481
128,25.0,corrected,7,1.0710363052739258,1.069855650649134,0.001180654624791888
128,25.0,corrected,8,1.5297565015740322,1.513079722981922,0.016676778592110253
128,25.0,corrected,9,1.077828093991069,1.0726818807363554,0.005146213254713539
128,25.0,corrected,10,1.4194010890441071,1.4096650304991252,0.00973605854498194
128,25.0,corrected,11,1.2820791757236916,1.2717162861050686,0.010362889618622972
128,25.0,corrected,12,1.3586886806559595,1.367400898097298,-0.008712217441338543
128,25.0,corrected,13,1.079103924521172,1.0710892001799501,0.008014724341221857
128,25.0,corrected,14,1.296822761752503,1.2682409821533986,0.02858177959910435
128,25.0,corrected,15,0.922699511079117,0.9220565474395228,0.0006429636395941518
128,25.0,corrected,16,1.3118091500080187,1.316885462989004,-0.005076312980985431
128,25.0,corrected,17,0.9096868293071732,0.9128973250562247,-0.003210495749051523
128,25.0,corrected,18,1.1621951969662316,1.1676303023212249,-0.005435105354993253
128,25.0,corrected,19,1.2460166395425465,1.2424539163865909,0.003562723155955627
128,25.0,corrected,20,1.0231503326648963,1.026417697896646,-0.0032673652317496416
128,25.0,corrected,21,1.1777038131383268,1.174263594061583,0.0034402190767437446
128,25.0,corrected,22,0.982260477743131,0.993266831082178,-0.011006353339046981
128,25.0,corrected,23,1.3968993536759995,1.3948438649410129,0.0020554887349866213
128,25.0,corrected,24,1.3859028830162408,1.3952698578623415,-0.009366974846100717
128,25.0,corrected,25,0.9886533971706349,0.9685085391007626,0.020144858069872318
128,25.0,corrected,26,1.5278188604566685,1.5148846334134602,0.012934227043208235
128,25.0,corrected,27,1.3881683244761032,1.390184802663186,-0.0020164781870828374
128,25.0,corrected,28,1.4516029398170553,1.4464806139341086,0.005122325882946699
128,25.0,corrected,29,1.3358596270439804,1.3427884193916124,-0.006928792347631996
128,25.0,corrected,30,1.6046632642894183,1.6095153131160607,-0.004852048826642363
128,25.0,corrected,31,1.2417240019192062,1.2523926325948187,-0.010668630675612523
128,25.0,corrected,32,1.5798398239125124,1.5641496857128043,0.015690138199708104
128,25.0,corrected,33,1.131650783283409,1.12340793437308,0.008242848910329004
128,25.0,corrected,34,1.4157090441053302,1.4109558423354163,0.004753201769913895
128,25.0,corrected,35,2.0541636775402643,2.0566845538210634,-0.0025208762807991114
128,25.0,corrected,36,0.9591469602706295,0.9416112526195739,0.01753570765105561
128,25.0,corrected,37,1.5634999253148139,1.5508034150258763,0.01269651028893759
128,25.0,corrected,38,0.9610007574214791,0.955662694330622,0.005338063090857048
128,25.0,corrected,39,1.4267560228568368,1.4282061554600425,-0.0014501326032057005
128,25.0,corrected,40,1.2704701570015906,1.2539985638730238,0.01647159312856683
128,25.0,corrected,41,1.41504088489077,1.4128886884743304,0.002152196416439711
128,25.0,corrected,42,2.856901310912763,2.830459723561745,0.02644158735101776
128,25.0,corrected,43,2.5259104572002955,2.4730381437690436,0.05287231343125187
128,25.0,corrected,44,1.267693231104192,1.2599508267932022,0.0077424043109897145
128,25.0,corrected,45,1.040180650067945,1.0382530413686615,0.001927608699283434
128,25.0,corrected,46,1.1765006053368066,1.1689265817592087,0.007574023577597844
128,25.0,corrected,47,1.596295132668725,1.5619709948283333,0.034324137840391566
128,25.0,corrected,48,1.3181240647186245,1.2863289610698652,0.03179510364875937
128,25.0,corrected,49,1.1664775863940917,1.1672723694898806,-0.0007947830957888424
128,25.0,corrected,50,1.2893539313376674,1.2661597492936332,0.02319418204403423
128,25.0,corrected,51,1.4597015780720193,1.4549666206688037,0.004734957403215612
128,25.0,corrected,52,1.1356717725027372,1.153299807763988,-0.017628035261250785
128,25.0,corrected,53,1.2487978473285108,1.2434658543425323,0.005331992985978529
128,25.0,corrected,54,1.5875382512055447,1.586809349445701,0.0007289017598437475
128,25.0,corrected,55,1.0683303299368132,1.0646363260798537,0.0036940038569595046
128,25.0,corrected,56,1.2249526383628218,1.2127702190677168,0.012182419295104996
128,25.0,corrected,57,1.4209635670179728,1.3947358439991653,0.02622772301880749
128,25.0,corrected,58,1.6966244602126475,1.6847141033644626,0.011910356848184867
128,25.0,corrected,59,0.9751546792697702,1.000768282664643,-0.02561360339487273
128,25.0,corrected,60,1.184013193759372,1.2162480170245362,-0.032234823265164136
128,25.0,corrected,61,1.4311168267966303,1.4150499690136775,0.016066857782952804
128,25.0,corrected,62,1.6469943981346085,1.6841428145634876,-0.037148416428879116
128,25.0,corrected,63,1.517377275464068,1.5210041612780223,-0.003626885813954317
256,25.0,open,0,1.257879013848685,1.2653556502423093,-0.007476636393624281
256,25.0,open,1,1.9467007247015584,2.0450851260487717,-0.09838440134721327
256,25.0,open,2,1.5067707255560516,1.4099860416646133,0.09678468389143835
256,25.0,open,3,1.8608226121796974,1.9333556271210248,-0.07253301494132747
256,25.0,open,4,2.3717276756600616,2.385630462392715,-0.01390278673265355
256,25.0,open,5,1.441822081526712,1.3828946517800405,0.058927429746671534
256,25.0,open,6,1.4768918065571208,1.3504766824655516,0.1264151240915692
256,25.0,open,7,1.1837662741741701,1.0912820398494856,0.09248423432468456
256,25.0,open,8,1.42894738896238,1.513079722981922,-0.0841323340195419
256,25.0,open,9,1.5594737535763916,1.5443848156206916,0.015088937955699988
256,25.0,open,10,1.4993947326487091,1.4096650304991252,0.08972970214958398
256,25.0,open,11,1.339823951257597,1.2717162861050686,0.06810766515252831
256,25.0,open,12,1.8150763133128591,1.7067979710631713,0.1082783422496878
256,25.0,open,13,1.2922575392536373,1.2645150787861643,0.027742460467472974
256,25.0,open,14,1.7793753514269557,1.6233583327871526,0.1560170186398031
256,25.0,open,15,1.217536910034038,1.2026976361284187,0.014839273905619343
256,25.0,open,16,1.396710214586745,1.316885462989004,0.07982475159774083
256,25.0,open,17,1.4201977530700753,1.4480031163383824,-0.02780536326830707
256,25.0,open,18,1.266820560292464,1.1676303023212249,0.09919025797123915
256,25.0,open,19,1.4622802176037986,1.2424539163865909,0.2198263012172077
256,25.0,open,20,1.6205834022596686,1.7190739102269412,-0.09849050796727266
256,25.0,open,21,1.6660528716443852,1.6962099227302538,-0.030157051085868636
256,25.0,open,22,1.2556461498631166,1.2480254507166606,0.0076206991464560225
256,25.0,open,23,1.3598117324692758,1.3948438649410129,-0.03503213247173709
256,25.0,open,24,1.5433018889968706,1.3952698578623415,0.14803203113452912
256,25.0,open,25,2.1013231792927987,2.0972675785317993,0.004055600760999312
256,25.0,open,26,1.5637085901468883,1.5609597147149101,0.002748875431978215
256,25.0,open,27,1.3825861818681777,1.390184802663186,-0.007598620795008282
256,25.0,open,28,1.5305851155051855,1.4464806139341086,0.08410450157107685
256,25.0,open,29,1.3591525503087754,1.3427884193916124,0.016364130917162933
256,25.0,open,30,1.6051468840320295,1.6165611783052525,-0.011414294273222936
256,25.0,open,31,1.3323778448651284,1.2523926325948187,0.07998521227030975
256,25.0,open,32,1.5246637498078308,1.5641496857128043,-0.03948593590497351
256,25.0,open,33,1.1634443558815422,1.1269695231005905,0.03647483278095165
256,25.0,open,34,1.4878300216200133,1.4109558423354163,0.07687417928459706
256,25.0,open,35,2.1542430486109123,2.0566845538210634,0.0975584947898489
256,25.0,open,36,1.3178761014642701,1.374685285082072,-0.05680918361780196
256,25.0,open,37,1.6536848628683931,1.5508034150258763,0.10288144784251685
256,25.0,open,38,1.0689491119878711,1.1387424166456213,-0.06979330465775013
256,25.0,open,39,1.6199045572839994,1.4282061554600425,0.19169840182395692
256,25.0,open,40,1.2999326663279955,1.2539985638730238,0.04593410245497176
256,25.0,open,41,1.6456936669837074,1.5321071649524778,0.11358650203122966
256,25.0,open,42,3.4931065225860753,3.9858377780274767,-0.4927312554414014
256,25.0,open,43,2.738850110131438,2.4730381437690436,0.26581196636239435
256,25.0,open,44,1.3271891230243478,1.2599508267932022,0.06723829623114552
256,25.0,open,45,1.3007378253097883,1.396974189470179,-0.09623636416039072
256,25.0,open,46,1.209862965227412,1.1689265817592087,0.040936383468203275
256,25.0,open,47,1.6545712631010911,1.588473814045442,0.06609744905564918
256,25.0,open,48,2.1589453298363765,2.1003027049499488,0.0586426248864278
256,25.0,open,49,1.3405346813885515,1.3380697747726573,0.002464906615894158
256,25.0,open,50,1.2878273369790303,1.304054759219481,-0.016227422240450817
256,25.0,open,51,1.601323471691026,1.6121431428979545,-0.010819671206928394
256,25.0,open,52,1.2330108153035537,1.153299807763988,0.07971100753956573
256,25.0,open,53,1.3526105073294288,1.2812380152580871,0.07137249207134166
256,25.0,open,54,2.054906579477913,1.879593200293643,0.17531337918427004
256,25.0,open,55,1.1643348250390146,1.0646363260798537,0.09969849895916094
256,25.0,open,56,1.3309823108592884,1.2553259960841383,0.07565631477515011
256,25.0,open,57,1.5990811132736318,1.6541858115732828,-0.055104698299651034
256,25.0,open,58,1.8300911350327136,1.6847141033644626,0.145377031668251
256,25.0,open,59,1.2633547735033939,1.335161289972288,-0.07180651646889413
256,25.0,open,60,1.4453668309805003,1.3624247490492392,0.08294208193126118
256,25.0,open,61,1.4172339587710858,1.4150499690136775,0.0021839897574083
256,25.0,open,62,1.932993152225657,1.8140935859509397,0.1188995662747172
256,25.0,open,63,1.7747366367802566,1.7281509486744868,0.046585688105769796
256,25.0,corrected,0,1.2722550288397536,1.2653556502423093,0.006899378597444272
256,25.0,corrected,1,2.0491664794522197,2.0450851260487717,0.0040813534034480625
256,25.0,corrected,2,1.410560919490757,1.4099860416646133,0.0005748778261436271
256,25.0,corrected,3,1.9432381925212163,1.9333556271210248,0.009882565400191501
256,25.0,corrected,4,2.390363158264251,2.385630462392715,0.004732695871535686
256,25.0,corrected,5,1.3864783170956074,1.3828946517800405,0.003583665315566975
256,25.0,corrected,6,1.3518094168460109,1.3504766824655516,0.0013327343804592218
256,25.0,corrected,7,1.0933391677331614,1.0912820398494856,0.0020571278836758466
256,25.0,corrected,8,1.5140097931929186,1.513079722981922,0.0009300702109966696
256,25.0,corrected,9,1.5452133955624208,1.5443848156206916,0.0008285799417291351
256,25.0,corrected,10,1.4111714224691303,1.4096650304991252,0.0015063919700051276
256,25.0,corrected,11,1.2731894252446985,1.2717162861050686,0.0014731391396298754
256,25.0,corrected,12,1.7126014530818348,1.7067979710631713,0.005803482018663431
256,25.0,corrected,13,1.2709320311041805,1.2645150787861643,0.0064169523180162
256,25.0,corrected,14,1.618178010381408,1.6233583327871526,-0.0051803224057445085
256,25.0,corrected,15,1.2031295494968037,1.2026976361284187,0.00043191336838499517
256,25.0,corrected,16,1.3201028226337648,1.316885462989004,0.0032173596447606645
256,25.0,corrected,17,1.4472047071776155,1.4480031163383824,-0.0007984091607668997
256,25.0,corrected,18,1.1724953579364585,1.1676303023212249,0.004865055615233649
256,25.0,corrected,19,1.246729892681662,1.2424539163865909,0.004275976295071038
256,25.0,corrected,20,1.7214599225200913,1.7190739102269412,0.0023860122931500527
256,25.0,corrected,21,1.7021983470298898,1.6962099227302538,0.005988424299635975
256,25.0,corrected,22,1.2511130079431205,1.2480254507166606,0.003087557226459925
256,25.0,corrected,23,1.394121631555962,1.3948438649410129,-0.0007222333850509521
256,25.0,corrected,24,1.3968797880369366,1.3952698578623415,0.0016099301745950978
256,25.0,corrected,25,2.093651103280362,2.0972675785317993,-0.003616475251437379
256,25.0,corrected,26,1.564905045397303,1.5609597147149101,0.003945330682392889
256,25.0,corrected,27,1.3897504109029075,1.390184802663186,-0.00043439176027848525
256,25.0,corrected,28,1.4503906466767083,1.4464806139341086,0.003910032742599601
256,25.0,corrected,29,1.34752459724887,1.3427884193916124,0.004736177857257662
256,25.0,corrected,30,1.6200090339376227,1.6165611783052525,0.003447855632370267
256,25.0,corrected,31,1.2551573159011533,1.2523926325948187,0.0027646833063346143
256,25.0,corrected,32,1.5678742586733638,1.5641496857128043,0.0037245729605595024
256,25.0,corrected,33,1.1302497531480096,1.1269695231005905,0.0032802300474190638
256,25.0,corrected,34,1.411539294565679,1.4109558423354163,0.0005834522302627931
256,25.0,corrected,35,2.065109501571207,2.0566845538210634,0.008424947750143463
256,25.0,corrected,36,1.3797353772069345,1.374685285082072,0.005050092124862404
256,25.0,corrected,37,1.551403836090949,1.5508034150258763,0.0006004210650727426
256,25.0,corrected,38,1.1421468280884146,1.1387424166456213,0.0034044114427933536
256,25.0,corrected,39,1.433623263069305,1.4282061554600425,0.005417107609262617
256,25.0,corrected,40,1.2540937137670365,1.2539985638730238,9.514989401271379e-05
256,25.0,corrected,41,1.5358958822598885,1.5321071649524778,0.003788717307410705
256,25.0,corrected,42,4.005770848894548,3.9858377780274767,0.019933070867070857
256,25.0,corrected,43,2.478135689571116,2.4730381437690436,0.005097545802072556
256,25.0,corrected,44,1.2586290172581562,1.2599508267932022,-0.0013218095350460146
256,25.0,corrected,45,1.3982366445997125,1.396974189470179,0.0012624551295334907
256,25.0,corrected,46,1.1721843000731382,1.1689265817592087,0.003257718313929514
256,25.0,corrected,47,1.5927955371120555,1.588473814045442,0.004321723066613492
256,25.0,corrected,48,2.1016828977560094,2.1003027049499488,0.0013801928060606095
256,25.0,corrected,49,1.3378045333685584,1.3380697747726573,-0.00026524140409889263
256,25.0,corrected,50,1.3040153092987334,1.304054759219481,-3.944992074766951e-05
256,25.0,corrected,51,1.613312310802656,1.6121431428979545,0.0011691679047014514
256,25.0,corrected,52,1.154622125822429,1.153299807763988,0.0013223180584409633
256,25.0,corrected,53,1.2855582649880717,1.2812380152580871,0.004320249729984571
256,25.0,corrected,54,1.8847743313333563,1.879593200293643,0.005181131039713183
256,25.0,corrected,55,1.065331459656714,1.0646363260798537,0.0006951335768603517
256,25.0,corrected,56,1.2588439780649534,1.2553259960841383,0.003517981980815099
256,25.0,corrected,57,1.6562531280765318,1.6541858115732828,0.0020673165032489838
256,25.0,corrected,58,1.68572589882489,1.6847141033644626,0.0010117954604274004
256,25.0,corrected,59,1.339424494897891,1.335161289972288,0.004263204925603059
256,25.0,corrected,60,1.365256232037473,1.3624247490492392,0.00283148298823388
256,25.0,corrected,61,1.4233930406728958,1.4150499690136775,0.008343071659218326
256,25.0,corrected,62,1.8194341519648984,1.8140935859509397,0.005340566013958714
256,25.0,corrected,63,1.7334818482419465,1.7281509486744868,0.00533089956745969
512,25.0,open,0,1.303147163868427,1.2997276761761059,0.0034194876923212547
512,25.0,open,1,1.99592756657711,2.0450851260487717,-0.04915755947166178
512,25.0,open,2,1.4708119547154144,1.4099860416646133,0.060825913050801095
512,25.0,open,3,1.8975599709120903,1.9333556271210248,-0.035795656208934545
512,25.0,open,4,2.39059484635978,2.385630462392715,0.004964383967065
512,25.0,open,5,1.420820975068772,1.3828946517800405,0.03792632328873147
512,25.0,open,6,1.614075607983991,1.572199142859065,0.041876465124926154
512,25.0,open,7,1.583233043205689,1.6035048574060813,-0.02027181420039237
512,25.0,open,8,1.8073584094665511,1.8362984992315772,-0.028940089765026045
512,25.0,open,9,1.5538271105195363,1.5443848156206916,0.009442294898844628
512,25.0,open,10,2.464013577060449,2.519788421352314,-0.055774844291864856
512,25.0,open,11,1.3105827563572239,1.3277932950125684,-0.0172105386553445
512,25.0,open,12,1.771919879349837,1.7067979710631713,0.06512190828666564
512,25.0,open,13,1.2759570660939983,1.2645150787861643,0.011441987307833967
512,25.0,open,14,1.7111212065608103,1.6233583327871526,0.08776287377365777
512,25.0,open,15,1.4466165960263437,1.433136120177808,0.013480475848535844
512,25.0,open,16,1.4493943265863218,1.4066227064091716,0.042771620177150194
512,25.0,open,17,2.452526576103577,2.3881275310394043,0.06439904506417271
512,25.0,open,18,1.951370352375359,1.9675094594502156,-0.016139107074856662
512,25.0,open,19,1.9594198390937971,2.010324830623076,-0.05090499152927874
512,25.0,open,20,2.5225665789062663,2.5037745169703096,0.018792061935956728
512,25.0,open,21,1.6846734845036748,1.6962099227302538,-0.011536438226579016
512,25.0,open,22,1.4378176108123335,1.3983114613865033,0.039506149425830195
512,25.0,open,23,1.3776046208920676,1.3948438649410129,-0.01723924404894528
512,25.0,open,24,1.8675462739884665,1.895835364062286,-0.028289090073819523
512,25.0,open,25,2.0994263202165055,2.0972675785317993,0.0021587416847062
512,25.0,open,26,1.612864207467501,1.6053300476072612,0.007534159860239864
512,25.0,open,27,1.5788941546366617,1.5439291787829512,0.0349649758537105
512,25.0,open,28,1.4915673660233577,1.4464806139341086,0.04508675208924906
512,25.0,open,29,1.5619189827141546,1.6428276000235345,-0.08090861730937982
512,25.0,open,30,1.6124620068313686,1.6165611783052525,-0.004099171473883834
512,25.0,open,31,1.4323844721367682,1.3946888581930947,0.03769561394367349
512,25.0,open,32,1.5711312201881638,1.5641496857128043,0.00698153447535943
512,25.0,open,33,1.5050883852465704,1.4443301355583387,0.060758249688231736
512,25.0,open,34,1.450577708835772,1.4109558423354163,0.03962186650035582
512,25.0,open,35,2.1167014292930926,2.0566845538210634,0.06001687547202916
512,25.0,open,36,1.561652222342127,1.6040607661642603,-0.04240854382213333
512,25.0,open,37,1.7764558420078804,1.8296510682119247,-0.053195226204044266
512,25.0,open,38,1.4183987014319401,1.4084578941342838,0.00994080729765634
512,25.0,open,39,1.660988446039074,1.6334859857504762,0.02750246028859782
512,25.0,open,40,1.2742070949090674,1.2539985638730238,0.020208531036043587
512,25.0,open,41,1.5984072383920727,1.5321071649524778,0.06630007343959488
512,25.0,open,42,3.719080322099903,3.9858377780274767,-0.2667574559275736
512,25.0,open,43,2.6355586514323943,2.7653843180226296,-0.1298256665902353
512,25.0,open,44,1.3475512976395472,1.3733594345626148,-0.025808136923067604
512,25.0,open,45,1.565499530967972,1.6037929711957137,-0.038293440227741726
512,25.0,open,46,1.5177893384441792,1.5694361437509987,-0.05164680530681953
512,25.0,open,47,1.6284127374590356,1.588473814045442,0.03993892341359362
512,25.0,open,48,2.1422127200318233,2.1003027049499488,0.04191001508187453
512,25.0,open,49,1.3405231799639654,1.3380697747726573,0.0024534051913081
512,25.0,open,50,2.7171761765561424,2.5895211829134763,0.12765499364266608
512,25.0,open,51,2.2264033890505694,2.1160080475813214,0.11039534146924801
512,25.0,open,52,1.8237145194414035,1.8331527113299932,-0.009438191888589742
512,25.0,open,53,1.3221311153489532,1.2812380152580871,0.04089310009086611
512,25.0,open,54,1.9851132020143283,1.879593200293643,0.10552000172068521
512,25.0,open,55,1.3488948580892788,1.335652357717,0.013242500372278698
512,25.0,open,56,1.2956118657498756,1.2553259960841383,0.04028586966573733
512,25.0,open,57,1.6294851821763772,1.6541858115732828,-0.02470062939690565
512,25.0,open,58,1.7657324738264208,1.6847141033644626,0.08101837046195826
