alpha,rho,q,lambda_inf,mi_gain
1.2,0.15,1.0367255756846319,1.5716252075428796,0.0
1.2,0.15,1.0445795573186063,1.5827000312134194,0.0
1.2,0.15,1.0524335389525807,1.5937432126849334,0.0
1.2,0.15,1.0602875205865552,1.6047545854931153,0.0
1.2,0.15,1.0681415022205298,1.6157339855097779,0.0
1.2,0.15,1.0759954838545043,1.6266812508956872,0.0
1.2,0.15,1.0838494654884787,1.6375962220547202,0.0
1.2,0.15,1.0917034471224532,1.6484787415892934,0.0
1.2,0.15,1.0995574287564276,1.6593286542570056,0.0
1.2,0.15,1.1074114103904023,1.670145806928463,0.0
1.2,0.15,1.1152653920243767,1.6809300485462455,0.0
1.2,0.15,1.1231193736583511,1.691681230084982,0.0
1.2,0.15,1.1309733552923256,1.7023992045124767,0.0
1.2,0.15,1.1388273369263,1.7130838267518784,0.0
1.2,0.15,1.1466813185602747,1.7237349536448345,0.0
1.2,0.15,1.154535300194249,1.7343524439156144,0.0
1.2,0.15,1.1623892818282235,1.7449361581361669,0.0
1.2,0.15,1.170243263462198,1.7554859586920657,0.0
1.2,0.15,1.1780972450961724,1.7660017097493421,0.0
1.2,0.15,1.185951226730147,1.7764832772221517,0.0
1.2,0.15,1.1938052083641215,1.786930528741262,0.0
1.2,0.15,1.201659189998096,1.7973433336233342,0.0
1.2,0.15,1.2095131716320704,1.8077215628409644,0.0
1.2,0.15,1.2173671532660448,1.8180650889934766,0.0
1.2,0.15,1.2252211349000195,1.8283737862784304,0.0
1.2,0.15,1.233075116533994,1.8386475304638188,0.0
1.2,0.15,1.2409290981679684,1.8488861988609655,0.0
1.2,0.15,1.2487830798019428,1.8590896702980502,0.0
1.2,0.15,1.2566370614359172,1.8692578250942904,0.0
1.2,0.15,1.264491043069892,1.8793905450347304,0.0
1.2,0.15,1.2723450247038663,1.889487713345631,0.0
1.2,0.15,1.2801990063378408,1.8995492146704387,0.0
1.2,0.15,1.2880529879718152,1.909574935046327,0.0
1.2,0.15,1.2959069696057899,1.9195647618812726,0.0
1.2,0.15,1.3037609512397643,1.9295185839316686,0.0
1.2,0.15,1.3116149328737388,1.93943629128046,0.0
1.2,0.15,1.3194689145077132,1.9493177753157704,0.0
1.2,0.15,1.3273228961416876,1.959162928710017,0.0
1.2,0.15,1.3351768777756623,1.96897164539951,0.0
1.2,0.15,1.3430308594096367,1.978743820564498,0.0
1.2,0.15,1.3508848410436112,1.9884793506096672,0.0
1.2,0.15,1.3587388226775856,1.9981781331450716,0.0
1.2,0.15,1.36659280431156,2.0078400669674967,0.0
1.2,0.15,1.3744467859455347,2.0174650520422115,0.0
1.2,0.15,1.3823007675795091,2.027052989485145,0.0
1.2,0.15,1.3901547492134836,2.036603781545437,0.0
1.2,0.15,1.398008730847458,2.0461173315883734,0.0
1.2,0.15,1.4058627124814325,2.055593544078675,0.0
1.2,0.15,1.4137166941154071,2.0650323245641733,0.0
1.2,0.15,1.4215706757493816,2.0744335796598063,0.0
1.2,0.15,1.429424657383356,2.083797217031969,0.0
1.2,0.15,1.4372786390173304,2.0931231453831867,0.0
1.2,0.15,1.4451326206513049,2.102411274437123,0.0
1.2,0.15,1.4529866022852795,2.1116615149238815,0.0
1.2,0.15,1.460840583919254,2.120873778565634,0.0
1.2,0.15,1.4686945655532284,2.1300479780625285,0.0
1.2,0.15,1.4765485471872029,2.1391840270789015,0.0
1.2,0.15,1.4844025288211773,2.1482818402297585,0.0
1.2,0.15,1.492256510455152,2.1573413330675453,0.0
1.2,0.15,1.5001104920891264,2.166362422069172,0.0
1.2,0.15,1.5079644737231008,2.1753450246233177,0.0
1.2,0.15,1.5158184553570753,2.1842890590179715,0.0
1.2,0.15,1.5236724369910497,2.1931944444282285,0.0
1.2,0.15,1.5315264186250244,2.202061100904342,0.0
1.2,0.15,1.5393804002589988,2.2108889493599877,0.0
1.2,0.15,1.5472343818929732,2.219677911560784,0.0
1.2,0.15,1.5550883635269477,2.228427910113017,0.0
1.2,0.15,1.5629423451609221,2.2371388684526035,0.0
1.2,0.15,1.5707963267948968,2.2458107108342538,0.0
1.2,0.15,1.5786503084288712,2.254443362320855,0.0
1.2,0.15,1.5865042900628457,2.2630367487730516,0.0
1.2,0.15,1.59435827169682,2.271590796839029,0.0
1.2,0.15,1.6022122533307945,2.2801054339444953,0.0
1.2,0.15,1.6100662349647692,2.2885805882828496,0.0
1.2,0.15,1.6179202165987436,2.297016188805531,0.0
1.2,0.15,1.625774198232718,2.305412165212568,0.0
1.2,0.15,1.6336281798666925,2.313768447943277,0.0
1.2,0.15,1.641482161500667,2.322084968167174,0.0
1.2,0.15,1.6493361431346416,2.330361657775005,0.0
1.2,0.15,1.657190124768616,2.3385984493699956,0.0
1.2,0.15,1.6650441064025905,2.3467952762592197,0.0
1.2,0.15,1.672898088036565,2.354952072445152,0.0
1.2,0.15,1.6807520696705394,2.363068772617369,0.0
1.2,0.15,1.688606051304514,2.371145312144391,0.0
1.2,0.15,1.6964600329384885,2.3791816270656896,0.0
1.2,0.15,1.704314014572463,2.3871776540838274,0.0
1.2,0.15,1.7121679962064373,2.3951333305567504,0.0
1.2,0.15,1.7200219778404118,2.4030485944902016,0.0
1.2,0.15,1.7278759594743864,2.410923384530288,0.0
1.2,0.15,1.7357299411083609,2.418757639956175,0.0
1.2,0.15,1.7435839227423353,2.426551300672897,0.0
1.2,0.15,1.7514379043763098,2.4343043072043247,0.0
1.2,0.15,1.7592918860102844,2.4420166006862227,0.0
1.2,0.15,1.7671458676442588,2.4496881228594534,0.0
1.2,0.15,1.7749998492782333,2.4573188160632937,0.0
1.2,0.15,1.7828538309122077,2.4649086232288577,0.0
1.2,0.15,1.7907078125461822,2.4724574878726493,0.0
1.2,0.15,1.7985617941801568,2.4799653540902207,0.0
1.2,0.15,1.8064157758141313,2.4874321665499335,0.0
1.2,0.15,1.8142697574481057,2.494857870486836,0.0
1.2,0.15,1.8221237390820801,2.5022424116966477,0.0
1.2,0.15,1.8299777207160546,2.509585736529833,0.0
1.2,0.15,1.8378317023500292,2.516887791885795,0.0
1.2,0.15,1.8456856839840037,2.524148525207146,0.0
1.2,0.15,1.8535396656179781,2.531367884474096,0.0
1.2,0.15,1.8613936472519526,2.538545818198928,0.0
1.2,0.15,1.869247628885927,2.545682275420557,0.0
1.2,0.15,1.8771016105199017,2.5527772056991918,0.0
1.2,0.15,1.884955592153876,2.5598305591110933,0.0
1.2,0.15,1.8928095737878505,2.566842286243392,0.0
1.2,0.15,1.900663555421825,2.5738123381890294,0.0
1.2,0.15,1.9085175370557994,2.580740666541744,0.0
1.2,0.15,1.916371518689774,2.587627223391181,0.0
1.2,0.15,1.9242255003237485,2.594471961318046,0.0
1.2,0.15,1.932079481957723,2.601274833389362,0.0
1.2,0.15,1.9399334635916974,2.608035793153798,0.0
1.2,0.15,1.9477874452256718,2.614754794637072,0.0
1.2,0.15,1.9556414268596465,2.6214317923374253,0.0
1.2,0.15,1.963495408493621,2.6280667412211827,0.0
1.2,0.15,1.9713493901275954,2.634659596718383,0.0
1.2,0.15,1.9792033717615698,2.6412103147184545,0.0
1.2,0.15,1.9870573533955442,2.6477188515660064,0.0
1.2,0.15,1.994911335029519,2.654185164056649,0.0
1.2,0.15,2.0027653166634933,2.660609209432898,0.0
1.2,0.15,2.0106192982974678,2.666990945380152,0.0
1.2,0.15,2.018473279931442,2.6733303300227034,0.0
1.2,0.15,2.0263272615654166,2.6796273219198614,0.0
1.2,0.15,2.034181243199391,2.6858818800620914,0.0
1.2,0.15,2.0420352248333655,2.692093963867247,0.0
1.2,0.15,2.0498892064673404,2.698263533176841,0.0
1.2,0.15,2.057743188101315,2.7043905482523947,0.0
1.2,0.15,2.0655971697352893,2.7104749697718264,0.0
1.2,0.15,2.0734511513692637,2.7165167588259185,0.0
1.2,0.15,2.081305133003238,2.7225158769148132,0.0
1.2,0.15,2.0891591146372126,2.728472285944599,0.0
1.2,0.15,2.097013096271187,2.7343859482239106,0.0
1.2,0.15,2.1048670779051615,2.740256826460616,0.0
1.2,0.15,2.112721059539136,2.746084883758541,0.0
1.2,0.15,2.1205750411731104,2.751870083614247,0.0
1.2,0.15,2.1284290228070852,2.7576123899138567,0.0
1.2,0.15,2.1362830044410597,2.7633117669299394,0.0
1.2,0.15,2.144136986075034,2.768968179318428,0.0
1.2,0.15,2.1519909677090086,2.77458159211561,0.0
1.2,0.15,2.159844949342983,2.780151970735133,0.0
1.2,0.15,2.1676989309769574,2.785679280965091,0.0
1.2,0.15,2.175552912610932,2.791163488965128,0.0
1.2,0.15,2.1834068942449063,2.7966045612636083,0.0
1.2,0.15,2.1912608758788807,2.8020024647548096,0.0
1.2,0.15,2.199114857512855,2.8073571666961894,0.0
1.2,0.15,2.20696883914683,2.8126686347056595,0.0
1.2,0.15,2.2148228207808045,2.8179368367589266,0.0
1.2,0.15,2.222676802414779,2.8231617411868766,0.0
1.2,0.15,2.2305307840487534,2.828343316672977,0.0
1.2,0.15,2.238384765682728,2.833481532250742,0.0
1.2,0.15,2.2462387473167023,2.838576357301231,0.0
1.2,0.15,2.2540927289506767,2.8436277615505743,0.0
1.2,0.15,2.261946710584651,2.8486357150675685,0.0
1.2,0.15,2.2698006922186256,2.853600188261266,0.0
1.2,0.15,2.2776546738526,2.8585211518786338,0.0
1.2,0.15,2.285508655486575,2.863398577002242,0.0
1.2,0.15,2.2933626371205493,2.868232435047987,0.0
1.2,0.15,2.3012166187545238,2.8730226977628477,0.0
1.2,0.15,2.309070600388498,2.877769337222676,0.0
1.2,0.15,2.3169245820224726,2.8824723258300344,0.0
1.2,0.15,2.324778563656447,2.887131636312047,0.0
1.2,0.15,2.3326325452904215,2.891747241718309,0.0
1.2,0.15,2.340486526924396,2.8963191154188,0.0
1.2,0.15,2.3483405085583704,2.9008472311018583,0.0
1.2,0.15,2.356194490192345,2.9053315627721745,0.0
1.2,0.15,2.3640484718263197,2.909772084748809,0.0
1.2,0.15,2.371902453460294,2.91416877166326,0.0
1.2,0.15,2.3797564350942686,2.918521598457544,0.0
1.2,0.15,2.387610416728243,2.9228305403823165,0.0
1.2,0.15,2.3954643983622175,2.9270955729950234,0.0
1.2,0.15,2.403318379996192,2.93131667215808,0.0
1.2,0.15,2.4111723616301663,2.9354938140370774,0.0
1.2,0.15,2.419026343264141,2.9396269750990123,0.0
1.2,0.15,2.4268803248981152,2.9437161321105627,0.0
1.2,0.15,2.4347343065320897,2.9477612621363782,0.0
1.2,0.15,2.4425882881660645,2.9517623425373998,0.0
1.2,0.15,2.450442269800039,2.9557193509692024,0.0
1.2,0.15,2.4582962514340134,2.9596322653803844,0.0
1.2,0.15,2.466150233067988,2.963501064010953,0.0
1.2,0.15,2.4740042147019623,2.9673257253907686,0.0
1.2,0.15,2.4818581963359367,2.9711062283379897,0.0
1.2,0.15,2.489712177969911,2.9748425519575514,0.0
1.2,0.15,2.4975661596038856,2.978534675639676,0.0
1.2,0.15,2.50542014123786,2.9821825790584033,0.0
1.2,0.15,2.5132741228718345,2.9857862421701484,0.0
1.2,0.15,2.5211281045058094,2.989345645212266,0.0
1.2,0.15,2.528982086139784,2.992860768701676,0.0
1.2,0.15,2.5368360677737583,2.9963315934334847,0.0
1.2,0.15,2.5446900494077327,2.9997581004796183,0.0
1.2,0.15,2.552544031041707,3.0031402711875255,0.0
1.2,0.15,2.5603980126756816,3.006478087178854,0.0
1.2,0.15,2.568251994309656,3.0097715303481807,0.0
1.2,0.15,2.5761059759436304,3.0130205828617584,0.0
1.2,0.15,2.583959957577605,3.0162252271562657,0.0
1.2,0.15,2.5918139392115798,3.01938544593761,0.0
1.2,0.15,2.599667920845554,3.022501222179737,0.0
1.2,0.15,2.6075219024795286,3.0255725391234423,0.0
1.2,0.15,2.615375884113503,3.0285993802752476,0.0
1.2,0.15,2.6232298657474775,3.031581729406262,0.0
1.2,0.15,2.631083847381452,3.034519570551068,0.0
1.2,0.15,2.6389378290154264,3.03741288800666,0.0
1.2,0.15,2.646791810649401,3.0402616663313493,0.0
1.2,0.15,2.6546457922833753,3.0430658903437515,0.0
1.2,0.15,2.6624997739173497,3.0458255451217333,0.0
1.2,0.15,2.6703537555513246,3.048540616001426,0.0
1.2,0.15,2.678207737185299,3.0512110885762356,0.0
1.2,0.15,2.6860617188192735,3.0538369486958707,0.0
1.2,0.15,2.693915700453248,3.0564181824654093,0.0
1.2,0.15,2.7017696820872223,3.0589547762443674,0.0
1.2,0.15,2.709623663721197,3.0614467166457784,0.0
1.2,0.15,2.7174776453551712,3.0638939905353157,0.0
1.2,0.15,2.7253316269891457,3.0662965850304293,0.0
1.2,0.15,2.73318560862312,3.068654487499476,0.0
1.2,0.15,2.7410395902570945,3.0709676855608983,0.0
1.2,0.15,2.7488935718910694,3.073236167082392,0.0
1.2,0.15,2.756747553525044,3.075459920180137,0.0
1.2,0.15,2.7646015351590183,3.0776389332179876,0.0
1.2,0.15,2.7724555167929927,3.079773194806729,0.0
1.2,0.15,2.780309498426967,3.0818626938033247,0.0
1.2,0.15,2.7881634800609416,3.0839074193101808,0.0
1.2,0.15,2.796017461694916,3.085907360674461,0.0
1.2,0.15,2.8038714433288905,3.0878625074873685,0.0
1.2,0.15,2.811725424962865,3.0897728495834786,0.0
1.2,0.15,2.8195794065968394,3.091638377040081,0.0
1.2,0.15,2.8274333882308142,3.0934590801765376,0.0
1.2,0.15,2.8352873698647887,3.095234949553655,0.0
1.2,0.15,2.843141351498763,3.096965975973064,0.0
1.2,0.15,2.8509953331327376,3.0986521504766693,0.0
1.2,0.15,2.858849314766712,3.100293464346003,0.0
1.2,0.15,2.8667032964006864,3.1018899091017316,0.0
1.2,0.15,2.874557278034661,3.1034414765030656,0.0
1.2,0.15,2.8824112596686353,3.1049481585472583,0.0
1.2,0.15,2.8902652413026098,3.1064099474690803,0.0
1.2,0.15,2.898119222936584,3.107826835740331,0.0
1.2,0.15,2.905973204570559,3.1091988160693482,0.0
1.2,0.15,2.9138271862045335,3.1105258814005508,0.0
1.2,0.15,2.921681167838508,3.1118080249139908,0.0
1.2,0.15,2.9295351494724824,3.1130452400249125,0.0
1.2,0.15,2.937389131106457,3.114237520383333,0.0
1.2,0.15,2.9452431127404313,3.1153848598736484,0.0
1.2,0.15,2.9530970943744057,3.116487252614235,0.0
1.2,0.15,2.96095107600838,3.1175446929570922,0.0
1.2,0.15,2.9688050576423546,3.1185571754874593,0.0
1.2,0.15,2.976659039276329,3.1195246950234994,0.0
1.2,0.15,2.984513020910304,3.1204472466159636,0.0
1.2,0.15,2.9923670025442783,3.1213248255478625,0.0
1.2,0.15,3.000220984178253,3.122157427334192,0.0
1.2,0.15,3.008074965812227,3.122945047721635,0.0
1.2,0.15,3.0159289474462017,3.1236876826882938,0.0
1.2,0.15,3.023782929080176,3.1243853284434575,0.0
1.2,0.15,3.0316369107141505,3.1250379814273255,0.0
1.2,0.15,3.039490892348125,3.125645638310827,0.0
1.2,0.15,3.0473448739820994,3.126208295995376,0.0
1.2,0.15,3.0551988556160743,3.1267259516126864,0.0
1.2,0.15,3.0630528372500487,3.127198602524607,0.0
1.2,0.15,3.070906818884023,3.1276262463229485,0.0
1.2,0.15,3.0787608005179976,3.128008880829311,0.0
1.2,0.15,3.086614782151972,3.128346504094981,0.0
1.2,0.15,3.0944687637859465,3.128639114400788,0.0
1.2,0.15,3.102322745419921,3.128886710256997,0.0
1.2,0.15,3.1101767270538954,3.129089290403229,0.0
1.2,0.15,3.11803070868787,3.1292468538083673,0.0
1.2,0.15,3.1258846903218442,3.1293593996705056,0.0
1.2,0.15,3.133738671955819,3.1294269274168833,0.0
1.2,0.15,3.141592653589793,3.1294494367038537,0.0
1.2,0.3,0.0,0.0,0.0
1.2,0.3,0.007853981633974483,0.00596205862616439,0.05951209148262908
1.2,0.3,0.015707963267948967,0.013645501110705949,0.08944887347452338
1.2,0.3,0.02356194490192345,0.022121516757402038,0.11306435579258922
1.2,0.3,0.031415926535897934,0.031142278573763615,0.13309968305556658
1.2,0.3,0.039269908169872414,0.0405803583870703,0.15067000214183018
1.2,0.3,0.0471238898038469,0.05035648654094471,0.16636741323894677
1.2,0.3,0.05497787143782139,0.060416023958109744,0.18055336724624926
1.2,0.3,0.06283185307179587,0.07071876941091015,0.19346864681273968
1.2,0.3,0.07068583470577035,0.0812337691383056,0.20528355081342448
1.2,0.3,0.07853981633974483,0.09193637596119486,0.21612387270229716
1.2,0.3,0.08639379797371932,0.10280645038985048,0.22608561208566436
1.2,0.3,0.0942477796076938,0.11382719471292146,0.23524388742651645
1.2,0.3,0.10210176124166828,0.1249843622335256,0.2436586270526743
1.2,0.3,0.10995574287564278,0.13626570092530943,0.2513783588667087
1.2,0.3,0.11780972450961726,0.1476605500022541,0.2584428214796926
1.2,0.3,0.12566370614359174,0.15915953985271236,0.26488481418439275
1.2,0.3,0.13351768777756623,0.17075436397530597,0.2707315378166576
1.2,0.3,0.1413716694115407,0.18243760237596995,0.27600558448134604
1.2,0.3,0.1492256510455152,0.1942025825727156,0.28072567831553447
1.2,0.3,0.15707963267948966,0.20604326862388378,0.28490723512946514
1.2,0.3,0.16493361431346415,0.21795417139954343,0.28856278694465176
1.2,0.3,0.17278759594743864,0.22993027520363984,0.29170230315676693
1.2,0.3,0.1806415775814131,0.24196697715416238,0.2943334304141724
1.2,0.3,0.1884955592153876,0.2540600366410266,0.2964616666056105
1.2,0.3,0.1963495408493621,0.2662055328334878,0.2980904795342037
1.2,0.3,0.20420352248333656,0.27839982868238633,0.2992213772427527
1.2,0.3,0.21205750411731106,0.2906395402114368,0.29985393409549704
1.2,0.3,0.21991148575128555,0.30292151015226154,0.2999857742934325
1.2,0.3,0.22776546738526002,0.3152427851747246,0.29961251225560853
1.2,0.3,0.2356194490192345,0.3276005961145989,0.29872764702002186
1.2,0.3,0.24347343065320898,0.3399923407167549,0.29732240528422166
1.2,0.3,0.25132741228718347,0.35241556850264644,0.2953855246597984
1.2,0.3,0.25918139392115797,0.3648679674420725,0.2929029648192968
1.2,0.3,0.26703537555513246,0.3773473521657149,0.28985752899131817
1.2,0.3,0.2748893571891069,0.3898516535000578,0.2862283709964921
1.2,0.3,0.2827433388230814,0.40237890914264396,0.2819903526058334
1.2,0.3,0.2905973204570559,0.414927255325076,0.27711320066616235
1.2,0.3,0.2984513020910304,0.4274949193351476,0.2715603902334142
1.2,0.3,0.3063052837250049,0.4400802127892329,0.2652876438602507
1.2,0.3,0.3141592653589793,0.4526815255622696,0.25824087932002165
1.2,0.3,0.3220132469929538,0.4652973202961823,0.25035334210451693
1.2,0.3,0.3298672286269283,0.4779261274188058,0.24154149370604394
1.2,0.3,0.3377212102609028,0.4905665406147961,0.23169892878066842
1.2,0.3,0.3455751918948773,0.5032172126979242,0.2206870283077069
1.2,0.3,0.3534291735288518,0.5158768518408341,0.20831990984850812
1.2,0.3,0.3612831551628262,0.5285442181240374,0.19433872584246403
1.2,0.3,0.3691371367968007,0.5412181203707411,0.17836428567627163
1.2,0.3,0.3769911184307752,0.5538974132382333,0.15980019884510094
1.2,0.3,0.3848451000647497,0.566580994540113,0.13760295545519444
1.2,0.3,0.3926990816987242,0.5792678027766907,0.10958783843237077
1.2,0.3,0.40055306333269863,0.5919568148535255,0.06900158158031043
1.2,0.3,0.4084070449666731,0.60464704397035,0.0
1.2,0.3,0.4162610266006476,0.6173375376646184,0.0
1.2,0.3,0.4241150082346221,0.6300273759956434,0.0
1.2,0.3,0.4319689898685966,0.6427156698567946,0.0
1.2,0.3,0.4398229715025711,0.6554015594045588,0.0
1.2,0.3,0.44767695313654554,0.6680842125944249,0.0
1.2,0.3,0.45553093477052004,0.6807628238145795,0.0
1.2,0.3,0.46338491640449453,0.6934366126092968,0.0
1.2,0.3,0.471238898038469,0.7061048224847182,0.0
1.2,0.3,0.4790928796724435,0.7187667197904111,0.0
1.2,0.3,0.48694686130641796,0.7314215926707368,0.0
1.2,0.3,0.49480084294039245,0.7440687500806129,0.0
1.2,0.3,0.5026548245743669,0.7567075208607501,0.0
1.2,0.3,0.5105088062083414,0.7693372528678948,0.0
1.2,0.3,0.5183627878423159,0.7819573121560186,0.0
1.2,0.3,0.5262167694762904,0.7945670822047319,0.0
1.2,0.3,0.5340707511102649,0.8071659631915309,0.0
1.2,0.3,0.5419247327442394,0.8197533713047938,0.0
1.2,0.3,0.5497787143782138,0.8323287380946665,0.0
1.2,0.3,0.5576326960121883,0.8448915098592524,0.0
1.2,0.3,0.5654866776461628,0.8574411470637069,0.0
1.2,0.3,0.5733406592801373,0.8699771237900429,0.0
1.2,0.3,0.5811946409141118,0.882498927215613,0.0
1.2,0.3,0.5890486225480862,0.8950060571184382,0.0
1.2,0.3,0.5969026041820608,0.9074980254076135,0.0
1.2,0.3,0.6047565858160352,0.9199743556772508,0.0
1.2,0.3,0.6126105674500097,0.9324345827824583,0.0
1.2,0.3,0.6204645490839842,0.9448782524360149,0.0
1.2,0.3,0.6283185307179586,0.9573049208244737,0.0
1.2,0.3,0.6361725123519332,0.969714154242528,0.0
1.2,0.3,0.6440264939859076,0.9821055287445539,0.0
1.2,0.3,0.6518804756198822,0.9944786298123365,0.0
1.2,0.3,0.6597344572538566,1.0068330520380169,0.0
1.2,0.3,0.6675884388878311,1.0191683988214106,0.0
1.2,0.3,0.6754424205218056,1.0314842820808856,0.0
1.2,0.3,0.68329640215578,1.0437803219770176,0.0
1.2,0.3,0.6911503837897546,1.0560561466483513,0.0
1.2,0.3,0.699004365423729,1.0683113919585718,0.0
1.2,0.3,0.7068583470577036,1.0805457012545057,0.0
1.2,0.3,0.714712328691678,1.092758725134336,0.0
1.2,0.3,0.7225663103256524,1.104950121225528,0.0
1.2,0.3,0.730420291959627,1.1171195539719296,0.0
1.2,0.3,0.7382742735936014,1.1292666944295842,0.0
1.2,0.3,0.746128255227576,1.1413912200708183,0.0
1.2,0.3,0.7539822368615504,1.153492814596172,0.0
1.2,0.3,0.7618362184955249,1.1655711677537801,0.0
1.2,0.3,0.7696902001294994,1.1776259751658587,0.0
1.2,0.3,0.7775441817634738,1.1896569381618973,0.0
1.2,0.3,0.7853981633974484,1.2016637636183,0.0
1.2,0.3,0.7932521450314228,1.2136461638041056,0.0
1.2,0.3,0.8011061266653973,1.225603856232528,0.0
1.2,0.3,0.8089601082993718,1.2375365635180375,0.0
1.2,0.3,0.8168140899333463,1.2494440132387221,0.0
1.2,0.3,0.8246680715673208,1.261325937803687,0.0
1.2,0.3,0.8325220532012952,1.2731820743252589,0.0
1.2,0.3,0.8403760348352697,1.2850121644957802,0.0
1.2,0.3,0.8482300164692442,1.296815954468787,0.0
1.2,0.3,0.8560839981032187,1.30859319474437,0.0
1.2,0.3,0.8639379797371932,1.3203436400585495,0.0
1.2,0.3,0.8717919613711677,1.3320670492764624,0.0
1.2,0.3,0.8796459430051422,1.343763185289231,0.0
1.2,0.3,0.8874999246391166,1.3554318149143185,0.0
1.2,0.3,0.8953539062730911,1.3670727087992605,0.0
1.2,0.3,0.9032078879070656,1.378685641328592,0.0
1.2,0.3,0.9110618695410401,1.3902703905338691,0.0
1.2,0.3,0.9189158511750146,1.4018267380066434,0.0
1.2,0.3,0.9267698328089891,1.4133544688142556,0.0
1.2,0.3,0.9346238144429635,1.4248533714183655,0.0
1.2,0.3,0.942477796076938,1.4363232375960697,0.0
1.2,0.3,0.9503317777109125,1.4477638623635383,0.0
1.2,0.3,0.958185759344887,1.459175043902044,0.0
1.2,0.3,0.9660397409788615,1.4705565834863048,0.0
1.2,0.3,0.9738937226128359,1.4819082854150436,0.0
1.2,0.3,0.9817477042468105,1.493229956943685,0.0
1.2,0.3,0.9896016858807849,1.504521408219095,0.0
1.2,0.3,0.9974556675147594,1.5157824522162997,0.0
1.2,0.3,1.0053096491487339,1.5270129046771008,0.0
1.2,0.3,1.0131636307827083,1.5382125840505148,0.0
1.2,0.3,1.0210176124166828,1.5493813114349795,0.0
1.2,0.3,1.0288715940506574,1.5605189105222392,0.0
1.2,0.3,1.0367255756846319,1.5716252075428796,0.0
1.2,0.3,1.0445795573186063,1.5827000312134194,0.0
1.2,0.3,1.0524335389525807,1.5937432126849334,0.0
1.2,0.3,1.0602875205865552,1.6047545854931153,0.0
1.2,0.3,1.0681415022205298,1.6157339855097779,0.0
1.2,0.3,1.0759954838545043,1.6266812508956872,0.0
1.2,0.3,1.0838494654884787,1.6375962220547202,0.0
1.2,0.3,1.0917034471224532,1.6484787415892934,0.0
1.2,0.3,1.0995574287564276,1.6593286542570056,0.0
1.2,0.3,1.1074114103904023,1.670145806928463,0.0
1.2,0.3,1.1152653920243767,1.6809300485462455,0.0
1.2,0.3,1.1231193736583511,1.691681230084982,0.0
1.2,0.3,1.1309733552923256,1.7023992045124767,0.0
1.2,0.3,1.1388273369263,1.7130838267518784,0.0
1.2,0.3,1.1466813185602747,1.7237349536448345,0.0
1.2,0.3,1.154535300194249,1.7343524439156144,0.0
1.2,0.3,1.1623892818282235,1.7449361581361669,0.0
1.2,0.3,1.170243263462198,1.7554859586920657,0.0
1.2,0.3,1.1780972450961724,1.7660017097493421,0.0
1.2,0.3,1.185951226730147,1.7764832772221517,0.0
1.2,0.3,1.1938052083641215,1.786930528741262,0.0
1.2,0.3,1.201659189998096,1.7973433336233342,0.0
1.2,0.3,1.2095131716320704,1.8077215628409644,0.0
1.2,0.3,1.2173671532660448,1.8180650889934766,0.0
1.2,0.3,1.2252211349000195,1.8283737862784304,0.0
1.2,0.3,1.233075116533994,1.8386475304638188,0.0
1.2,0.3,1.2409290981679684,1.8488861988609655,0.0
1.2,0.3,1.2487830798019428,1.8590896702980502,0.0
1.2,0.3,1.2566370614359172,1.8692578250942904,0.0
1.2,0.3,1.264491043069892,1.8793905450347304,0.0
1.2,0.3,1.2723450247038663,1.889487713345631,0.0
1.2,0.3,1.2801990063378408,1.8995492146704387,0.0
1.2,0.3,1.2880529879718152,1.909574935046327,0.0
1.2,0.3,1.2959069696057899,1.9195647618812726,0.0
1.2,0.3,1.3037609512397643,1.9295185839316686,0.0
1.2,0.3,1.3116149328737388,1.93943629128046,0.0
1.2,0.3,1.3194689145077132,1.9493177753157704,0.0
1.2,0.3,1.3273228961416876,1.959162928710017,0.0
1.2,0.3,1.3351768777756623,1.96897164539951,0.0
1.2,0.3,1.3430308594096367,1.978743820564498,0.0
1.2,0.3,1.3508848410436112,1.9884793506096672,0.0
1.2,0.3,1.3587388226775856,1.9981781331450716,0.0
1.2,0.3,1.36659280431156,2.0078400669674967,0.0
1.2,0.3,1.3744467859455347,2.0174650520422115,0.0
1.2,0.3,1.3823007675795091,2.027052989485145,0.0
1.2,0.3,1.3901547492134836,2.036603781545437,0.0
1.2,0.3,1.398008730847458,2.0461173315883734,0.0
1.2,0.3,1.4058627124814325,2.055593544078675,0.0
1.2,0.3,1.4137166941154071,2.0650323245641733,0.0
1.2,0.3,1.4215706757493816,2.0744335796598063,0.0
1.2,0.3,1.429424657383356,2.083797217031969,0.0
1.2,0.3,1.4372786390173304,2.0931231453831867,0.0
1.2,0.3,1.4451326206513049,2.102411274437123,0.0
1.2,0.3,1.4529866022852795,2.1116615149238815,0.0
1.2,0.3,1.460840583919254,2.120873778565634,0.0
1.2,0.3,1.4686945655532284,2.1300479780625285,0.0
1.2,0.3,1.4765485471872029,2.1391840270789015,0.0
1.2,0.3,1.4844025288211773,2.1482818402297585,0.0
1.2,0.3,1.492256510455152,2.1573413330675453,0.0
1.2,0.3,1.5001104920891264,2.166362422069172,0.0
1.2,0.3,1.5079644737231008,2.1753450246233177,0.0
1.2,0.3,1.5158184553570753,2.1842890590179715,0.0
1.2,0.3,1.5236724369910497,2.1931944444282285,0.0
1.2,0.3,1.5315264186250244,2.202061100904342,0.0
1.2,0.3,1.5393804002589988,2.2108889493599877,0.0
