alpha,rho,q,lambda_inf,mi_gain,panel,q_star,g_max,q_c,g_c,period,mode_index,g_ratio,lambda_qc,g_theory,g_num,beta_static,logA,A,mu,restricted_r2,beta_dynamic,mu_free,g_eff,g_eff_ratio,n_fit
1.6,0.3,2.937389131106457,3.320334010747467,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,2.9452431127404317,3.3218351294281216,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,2.9530970943744057,3.323277553120546,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,2.96095107600838,3.324661261099579,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,2.9688050576423546,3.3259862334933104,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,2.976659039276329,3.327252451282199,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,2.984513020910304,3.328459896298108,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,2.9923670025442783,3.3296085512235614,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.000220984178253,3.3306983995908386,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.008074965812227,3.331729425781317,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.0159289474462017,3.332701615024683,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.023782929080176,3.333614953398245,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.0316369107141505,3.3344694278263742,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.039490892348125,3.3352650260797887,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.0473448739820994,3.336001736775086,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.0551988556160743,3.336679549374141,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.0630528372500487,3.337298454183698,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.070906818884023,3.3378584423548467,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.0787608005179976,3.3383595058827,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.086614782151972,3.3388016376059246,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.0944687637859465,3.3391848312065124,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.102322745419921,3.3395090812094184,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.110176727053896,3.3397743829823723,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.11803070868787,3.3399807327355635,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.125884690321844,3.3401281275216035,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.133738671955819,3.340216565235281,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
1.6,0.3,3.141592653589793,3.340246044613516,0.0,dispersion,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0,0.0,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0078539816339744,0.0390019749793395,0.1479190012652691,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0157079632679489,0.0678804969959245,0.1900540352771837,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0235619449019234,0.0938499812332245,0.2179499248966563,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0314159265358979,0.1180832673328944,0.238550418938481,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0392699081698724,0.1410942342756316,0.254458164772821,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0471238898038469,0.1631693369926043,0.2669782194504947,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0549778714378213,0.1844899908904242,0.2768707962127926,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0628318530717958,0.20518073769316,0.2846213405484323,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0706858347057703,0.225331997687036,0.2905592700820113,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0785398163397448,0.2450121837221031,0.2949175139949953,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0863937979737193,0.2642747266319996,0.2978652461143825,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.0942477796076938,0.283162420816649,0.2995271205204036,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1021017612416682,0.3017102514106853,0.2999951250272448,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1099557428756427,0.319947309997892,0.2993361067827401,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1178097245096172,0.3378981369995883,0.2975965913984238,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1256637061435917,0.3555836891724768,0.2948057894580387,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1335176877775662,0.3730220538284756,0.2909772837433726,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1413716694115407,0.3902289870913211,0.2861096466190439,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1492256510455152,0.4072183269133642,0.2801860638466855,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1570796326794896,0.4240023150514067,0.2731728863959446,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1649336143134641,0.4405918516175708,0.2650168508958306,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1727875959474386,0.4569966988618432,0.2556404438786705,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1806415775814131,0.4732256461578377,0.2449344310488005,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1884955592153876,0.4892866449425783,0.2327457111234969,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.1963495408493621,0.5051869201049817,0.2188568660513803,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2042035224833365,0.5209330627102962,0.2029497026394676,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.212057504117311,0.536531107784691,0.1845346445796746,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2199114857512855,0.5519866000307119,0.1627966627574472,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.22776546738526,0.5673046497099659,0.1361918655552982,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2356194490192345,0.582489980452223,0.1009921330802684,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2434734306532089,0.597546970387276,0.0382857729888464,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2513274122871834,0.6124796877171925,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2591813939211579,0.6272919216304733,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2670353755551324,0.6419872092905679,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2748893571891069,0.6565688594979135,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2827433388230814,0.6710399735186996,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2905973204570559,0.6854034634887989,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.2984513020910304,0.6996620687329762,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3063052837250049,0.713818370284101,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3141592653589793,0.7278748038419103,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3220132469929538,0.7418336713737934,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3298672286269283,0.7556971515295159,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3377212102609028,0.7694673090164625,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3455751918948773,0.783146103060876,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3534291735288518,0.7967353950629199,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3612831551628262,0.8102369555385687,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3691371367968007,0.8236524704287997,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3769911184307752,0.8369835468459725,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3848451000647497,0.8502317183182662,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.3926990816987242,0.8633984495853577,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4005530633326986,0.8764851409919325,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4084070449666731,0.8894931325199711,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4162610266006476,0.902423707495875,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4241150082346221,0.9152780960042924,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4319689898685966,0.9280574780368304,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4398229715025711,0.940762986400702,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4476769531365455,0.9533957094095432,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.45553093477052,0.9659566933762668,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4633849164044945,0.978446944925654,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.471238898038469,0.9908674331425708,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4790928796724435,1.003219091570013,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4869468613064179,1.0155028200697815,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.4948008429403924,1.0277194865572852,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5026548245743669,1.039869928620844,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5105088062083414,1.0519549550348772,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5183627878423159,1.0639753471754354,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5262167694762904,1.0759318603457788,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5340707511102649,1.087825225018964,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5419247327442394,1.0996561480037783,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5497787143782138,1.111425313539797,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5576326960121883,1.1231333843268148,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5654866776461628,1.1347810024934577,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5733406592801373,1.1463687905093565,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5811946409141118,1.1578973520449076,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5890486225480862,1.1693672727822846,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.5969026041820608,1.1807791211810963,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6047565858160352,1.1921334492017666,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6126105674500097,1.2034307929895125,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6204645490839842,1.2146716735215275,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6283185307179586,1.2258565972197963,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6361725123519332,1.2369860565317687,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6440264939859076,1.248060530480961,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6518804756198822,1.2590804851893789,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6597344572538566,1.2700463743735328,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6675884388878311,1.2809586398156827,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6754424205218056,1.291817711811814,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.68329640215578,1.3026240095977566,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.6911503837897546,1.3133779417547582,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.699004365423729,1.324079906595712,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.7068583470577036,1.3347302925331792,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.714712328691678,1.3453294784302503,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.7225663103256524,1.3558778339352269,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.730420291959627,1.3663757198010351,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.7382742735936014,1.3768234881902353,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.746128255227576,1.387221482966404,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.7539822368615504,1.3975700399726487,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.7618362184955249,1.4078694872979507,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.7696902001294994,1.4181201455319732,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.7775441817634738,1.428322328008976,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.7853981633974484,1.438476341041368,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.7932521450314228,1.4485824841434725,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8011061266653973,1.4586410502459912,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8089601082993718,1.468652325901638,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8168140899333463,1.4786165914823988,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8246680715673208,1.4885341213688277,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8325220532012952,1.4984051841317725,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8403760348352697,1.5082300427069113,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8482300164692442,1.518008954562439,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8560839981032187,1.5277421718602278,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8639379797371932,1.537429941610799,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8717919613711677,1.547072505822359,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8796459430051422,1.5566701016442193,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8874999246391166,1.5662229615048218,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.8953539062730911,1.5757313132446515,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.9032078879070656,1.585195380244248,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.91106186954104,1.5946153815475357,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.9189158511750146,1.603991531980706,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.9267698328089892,1.6133240422668218,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.9346238144429636,1.6226131191363435,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.942477796076938,1.631858965433764,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.9503317777109124,1.6410617802205012,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.958185759344887,1.6502217588742272,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.9660397409788616,1.6593390931847756,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.973893722612836,1.668413971446776,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.9817477042468103,1.6774465785491457,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.9896016858807848,1.6864370960615842,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,0.9974556675147594,1.6953857023181709,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.005309649148734,1.704292572498216,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0131636307827083,1.7131578787044328,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0210176124166828,1.7219817900385994,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0288715940506574,1.730764472674738,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.036725575684632,1.739506089929972,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0445795573186063,1.7482068023331254,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0524335389525807,1.756866767691138,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0602875205865552,1.7654861411534275,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0681415022205298,1.7740650752742175,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0759954838545045,1.7826037200729576,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0838494654884787,1.7911022230928932,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0917034471224532,1.7995607294578355,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.0995574287564276,1.8079793819272276,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.1074114103904025,1.8163583209495555,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.1152653920243767,1.8246976847141645,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.1231193736583511,1.8329976092015423,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.1309733552923256,1.841258228232125,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.1388273369263,1.849479673513672,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.1466813185602749,1.8576620746872867,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.154535300194249,1.8658055593720784,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.1623892818282235,1.8739102532085792,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.170243263462198,1.8819762799009117,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.1780972450961724,1.8900037612577616,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.185951226730147,1.89799281723222,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.1938052083641215,1.905943565960493,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.201659189998096,1.913856123799558,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.2095131716320704,1.9217306053637715,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.2173671532660448,1.9295671235604896,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.2252211349000195,1.937365789624711,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.233075116533994,1.9451267131527872,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.2409290981679684,1.952850002135232,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.2487830798019428,1.9605357629886584,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.2566370614359172,1.968184100586864,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.264491043069892,1.9757951182911015,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.2723450247038663,1.9833689179795584,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.2801990063378408,1.9909056000760688,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.2880529879718152,1.998405263578085,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.29590696960579,2.0058680060839285,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3037609512397643,2.0132939238193464,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3116149328737388,2.020683111663394,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3194689145077132,2.028035663173663,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3273228961416876,2.03535167061088,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3351768777756623,2.0426312249628813,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3430308594096367,2.0498744159680142,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3508848410436112,2.0570813321379355,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3587388226775856,2.06425206077987,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.36659280431156,2.071386688018313,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3744467859455347,2.0784852988162266,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3823007675795091,2.085547976995697,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.3901547492134836,2.0925748052581183,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.398008730847458,2.0995658652038847,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.4058627124814325,2.106521237351621,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.4137166941154071,2.113441001156961,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.4215706757493816,2.120325235030869,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.429424657383356,2.127174016357557,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.4372786390173304,2.133987421511974,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.4451326206513049,2.140765525876883,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.4529866022852795,2.1475084038595678,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.460840583919254,2.154216128908133,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.4686945655532284,2.160888773527456,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.4765485471872029,2.167526409294759,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.4844025288211773,2.1741291068748443,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.492256510455152,2.1806969360349804,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5001104920891264,2.187229965659462,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5079644737231008,2.1937282637638384,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5158184553570753,2.20019189750884,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5236724369910497,2.2066209332139928,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5315264186250244,2.213015436370928,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5393804002589988,2.2193754716564174,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5472343818929732,2.225701102945114,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5550883635269477,2.231992393322032,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.562942345160922,2.238249405094736,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5707963267948968,2.244472199805295,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5786503084288712,2.2506608382419704,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.5865042900628457,2.2568153804506585,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.59435827169682,2.262935885746087,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.6022122533307943,2.269022412722792,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.6100662349647692,2.2750750192658447,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.6179202165987436,2.2810937625613805,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.625774198232718,2.2870786991068863,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.6336281798666925,2.293029884721287,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.641482161500667,2.298947374554837,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.6493361431346416,2.3048312230987835,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.657190124768616,2.310681484194856,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.6650441064025905,2.3164982110445558,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.672898088036565,2.3222814562182585,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.6807520696705394,2.3280312716641287,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.688606051304514,2.3337477087168743,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.6964600329384885,2.3394308181063,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.704314014572463,2.3450806499657157,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.7121679962064371,2.350697253840167,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.7200219778404118,2.356280678694505,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
0.8,0.3,1.7278759594743864,2.361830972921298,0.0,mi_gain,,,,,,,,,,,,,,,,,,,,
